sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
0.49947145842473906	0.46503392260754994	0.31336055321942513	0.45221874225468434	0.6241983706658223	0.6335096542695591	0.6438436235640904	0.5924357269184197	0.7421856831687685	0.7522986607147458	0.7657088158748896	0.7114809450496433	0.7776195144575055	0.7853245051385845	0.7287801504392528	0.8293803517822083	0.7916771710687519	0.799698107927088	0.778767104190291	0.8037915263544216	0.8424829939027171	0.8512689220227142	0.850506384413743	0.8061780748930838	0.8536313236676137	0.8230254886873264	0.8783761542460379	0.8721404116803784	0.9025618680664824	0.8761828018567518	0.874016602612686	0.8970738389257743	0.9052339774022313	0.896928263471211	0.9068787251272806	0.9122770370995861	0.9024643478269824	0.907643003365064	0.9129458254131254	0.8779083003350597	0.9185856265675483	0.8988760050642015	0.8981644429231015	0.9352341817763807	0.9290026570788398	0.9086318669915896	0.9287106268508781	0.9138232844654282	0.9515827555106928	0.9349249693542154	0.9267535906020652	0.9434942976425639	0.9399871287850353	0.9387624184751658	0.9507396933580115	0.9461907503158451	0.9429133357004049	0.9380294859022124	0.9516991021293373	0.9604672586593086	0.9601531729187632	0.9568135674045952	0.9610665191164721	0.9406585817157959	0.9519551898441054	0.9634135442291283	0.954534719859463	0.9426550524006754	0.96148321459501	0.9563206924835598	0.9610673822797549	0.9639545207394082	0.9577895037677613	0.9660923956303322	0.9574809310844856	0.9609218601035487	0.9657680645848808	0.9538076345910602	0.9639353467488575	0.9651276374542654	0.9593145193359167	0.9701062739731618	0.9662042622766562	0.9668199113902087	0.9646846873416909	0.9653624712544199	0.9706701586219718	0.9707372331431745	0.9713793995673555	0.9730506491273896	0.97733317381046	0.9716289305200735	0.9781359461598124	0.9757456063251146	0.9766940988664345	0.9713255168568101	0.9816793527317964	0.9771961768943481	0.972112616225557	0.9821845180142321
0.2924360675030222	0.5461213546425779	0.699628593073088	0.5940038385721358	0.6229387471143972	0.5518357734228995	0.718359863089913	0.7480170481745069	0.6544091710816436	0.727040934720597	0.7452863873759584	0.8069838728460419	0.8099346948776369	0.774372809204252	0.88706980033757	0.8256026193095996	0.6325689553097503	0.817213716048059	0.8570993496146209	0.8580780320094062	0.7223024690546113	0.8439542455590964	0.8297400383250826	0.8651261037236663	0.8475661182810706	0.8530639534765255	0.8829409010375642	0.8993959512083666	0.8637815687293269	0.8877125479110991	0.8703390487345264	0.9064001599403041	0.9069869404548144	0.89533522936008	0.9181018868424011	0.9116473143498734	0.7955985045226278	0.8813167022006309	0.9207523247984024	0.9255441741905203	0.8987751493373218	0.9013532501459974	0.9240462350891194	0.9214999579473946	0.9231458567561762	0.8812890288037413	0.9188652837861051	0.9388089845530647	0.9055789428007569	0.9352572544753398	0.9414589094445713	0.934062405401085	0.9258514437580028	0.9403719989270174	0.9229457258143257	0.9406207612299124	0.9423420474957148	0.9346081573570737	0.956900123025632	0.9475311735057623	0.9324070317422453	0.9399567611378691	0.9504590384782593	0.9467778937371344	0.9615988479079655	0.9486582715226893	0.9617996405479993	0.9414715954689696	0.9636186176334721	0.9651073429323861	0.9677066505538569	0.9492328897110877	0.9582902747898443	0.9618678455188898	0.9649330473468811	0.9584366991599378	0.9713834544155752	0.9613912281094208	0.9685615395337509	0.9738630370719061	0.9673537016940432	0.9711165693819948	0.9748758479238255	0.9733803740689	0.9701245857231624	0.9769420318919315	0.976034359260614	0.970592655738926	0.9720055349156159	0.9695926078799797	0.9777022134502855	0.9755916988169879	0.9735349008748072	0.974092853293182	0.9769556689684842	0.9699638312616351	0.9813698427297607	0.9774043966607447	0.9718866405419117	0.9786917965515172
0.3941396568214144	0.4150967091901114	0.34957700239989714	0.44252051712316887	0.6589198839086492	0.6935557183170922	0.6319935297310071	0.7742613105249617	0.6396681014510035	0.6836436357206944	0.8542577189862258	0.7897520705014006	0.6758702684874273	0.7357649854519321	0.8350699592831169	0.6841442013442984	0.8275077602020192	0.8200211827679147	0.8032466289082101	0.8499491110664921	0.8234975382311822	0.8575711472214496	0.8645061756296463	0.8426727212610088	0.8597138958341148	0.8408371748149239	0.8700191581629212	0.8444533050729078	0.85950264167359	0.9049883895778184	0.8972382542284615	0.9009778692582044	0.8836166459075125	0.9096366445025084	0.9120298409943015	0.9212011405848808	0.9174387304060766	0.9149456329104962	0.8969167549832875	0.9258788380039144	0.9296498096751004	0.9303130916653506	0.8853318615137276	0.940098073307339	0.9135543043716756	0.8959666885513333	0.9419164627056594	0.9267757517324099	0.9200242876013454	0.8953669653348393	0.947579344577568	0.927281497977949	0.9481478406944776	0.9517020708419882	0.9294967945855227	0.937296620623152	0.9456492492973814	0.9486414127706321	0.9553136930993987	0.9427401493185944	0.9568033015157857	0.9522093917540237	0.9513588682342651	0.9499146637282415	0.9363496303712229	0.9571773981807228	0.9433897099181425	0.9566112004053897	0.9622465557473641	0.9512315082823835	0.9584133628623573	0.9494142076502519	0.9679333402432848	0.9580133245822037	0.9623872823868121	0.9690748265793023	0.9750258006829956	0.972084302663377	0.969211697902408	0.9707482974486871	0.9655631538530506	0.9757287610991523	0.9643740946742567	0.9741107191398133	0.9749181787464601	0.9720946351669617	0.9744899617958411	0.9701253404243384	0.9735775859998381	0.9719475263490899	0.9765685578980484	0.9756041966771053	0.9766377964397143	0.9767432185525345	0.9788106572372293	0.9785224287524221	0.9834039829951786	0.982100436074152	0.9799576347740389	0.977961841260742
0.38050966492268073	0.4214478528655688	0.3218377852971923	0.4356777068113806	0.5553665140390837	0.47638417169415637	0.5144689235040761	0.665904652886184	0.7420109931025937	0.6846294736368795	0.7226821552100192	0.6515193743623687	0.8058742380702486	0.8027851079390161	0.7732759711973877	0.7577221703627277	0.8019281934573986	0.7899997989937496	0.774401690064677	0.7817065843761913	0.8193206494080757	0.8114154572359313	0.862463467987778	0.8693350132104077	0.8320431675875813	0.87258156551305	0.8685193875326259	0.8821452590039922	0.8863069015734053	0.8714528292631131	0.8741692866703386	0.9132909656774503	0.8949708100712844	0.8938709051212568	0.9051151481135098	0.9019234295698729	0.9096482477716055	0.9205843460638551	0.9209508167547776	0.9076465632365801	0.9238885396828468	0.8935883331810296	0.9256585421913014	0.9280742617844829	0.9209499617025435	0.9235407218225307	0.9429742497060476	0.917760751903874	0.9312348871047434	0.9241483686912894	0.9209826788828686	0.929483955282706	0.9441922144413246	0.9513972380220264	0.9511207616642388	0.9541350835960445	0.9499258071817113	0.9362068010929515	0.950494561354835	0.9408317432679449	0.9453214634925021	0.9374839170516622	0.9526240254087854	0.933415755803327	0.9500279682777836	0.9544028113942523	0.9485030754147702	0.9476587384101072	0.9560105564530407	0.9633745033095845	0.9643914508314276	0.9627288547326144	0.9674404957638224	0.9555911680199777	0.9698829758791845	0.965270749773145	0.9656590703937413	0.9679401627679283	0.9665977635036149	0.9648430106030875	0.9746138114033049	0.9584968724781022	0.9659993596660652	0.9698100654337459	0.9702300881587462	0.9742156256721797	0.9690023394190748	0.9702002290882953	0.9755786977061129	0.9738268396522769	0.9748955336380681	0.9760999889305232	0.9819395092863265	0.9759149522881584	0.9747752582034712	0.9761092509682971	0.9811487608918518	0.9774712507175686	0.9846333779636386	0.9776942918274198
0.3939360947419748	0.30742914007720257	0.6424562155114083	0.6307904504483137	0.6781974023114332	0.6151446913018942	0.6485976813527923	0.7845706620591175	0.7505574962664997	0.731460220210778	0.7909031726034627	0.7411066000387401	0.7924593667809916	0.7692351509819486	0.8399823757030362	0.7320479004101202	0.7387062195911687	0.8203453622880493	0.6286903663378288	0.8514796117726795	0.7773374380082072	0.8146169059282501	0.869227713692891	0.8248242712053843	0.8493297132639261	0.8668775003103314	0.8645943025454899	0.9021530028124438	0.8694984011141818	0.8704146189605361	0.8756960842277791	0.9007259364172006	0.8889306334073707	0.9025432234381641	0.9232522794857556	0.9033412180487163	0.881653942682139	0.8693834165834882	0.9127352486021078	0.9196008915556529	0.9131995033096545	0.9191521594695329	0.9171879654509195	0.9254294981268105	0.9375825785683588	0.9342515627982888	0.9537087771600701	0.9281786826019512	0.9321766136022206	0.939560832184713	0.9381525107577092	0.9483332518772064	0.9387728505536393	0.9258913928510458	0.9291888254521259	0.9165961483591452	0.9508134171682417	0.9482434504036102	0.9460851245433005	0.9420994232446336	0.9392172941179873	0.9563334862460108	0.9496150203395954	0.944064829951138	0.9493745771376781	0.9670734295192486	0.955790056547003	0.956880296047596	0.9599991663377782	0.9668877655142536	0.9601579643625872	0.9440383670409568	0.9640724973764357	0.9701632801892272	0.9641810396689087	0.9590534278511147	0.9682411733334697	0.9676778625185514	0.9693041414771835	0.9561799389891221	0.9616937243119571	0.9764866999495471	0.9703166743298398	0.9731077777762683	0.97033981745656	0.9735327824447715	0.9686060324899469	0.9767350170647925	0.9736931464883904	0.9760247852194195	0.9578778511383532	0.9757670228967598	0.9769262797923134	0.9790059333525235	0.9772788437369462	0.978609752782741	0.9768987413836987	0.9751450685552946	0.9748207445441428	0.9813150452672545
0.43056209645284527	0.6022980162619149	0.2827353913586657	0.3256167082298773	0.34898914088869293	0.7435971164999869	0.6478348725304854	0.7323626622751859	0.7393323066913269	0.6396892158442037	0.759746095530755	0.7668649623499518	0.7426441415284684	0.78865140217005	0.7602949908872406	0.7659211724852932	0.7794740023452182	0.8566662755796093	0.8622586085590048	0.8649216315299223	0.8408518571322987	0.8451702290857626	0.8507008513587058	0.8554343141813238	0.8516879452200172	0.8736866845967685	0.8877676510438381	0.8767326251576751	0.8743139020808215	0.8894834941062931	0.8797056334745386	0.8603791756496341	0.8989812638700817	0.8818759689680522	0.9034651201715126	0.9085935867907798	0.921084123358358	0.9161514263103002	0.9373633308122078	0.9172469687047939	0.8984366265135642	0.9206821140506058	0.9263493943546518	0.9201844864268421	0.9236035334123214	0.9247129180851463	0.9354308297683263	0.942054253472605	0.9352299312500896	0.9412610975131381	0.9472321883109377	0.9204359776876763	0.9420136587523291	0.9307090535730576	0.9403202584233833	0.9494662495530242	0.948158730897361	0.9528447689341889	0.9476169138311937	0.9594875940077949	0.9522949272008673	0.9561859378506853	0.9468582334605413	0.949770296631373	0.9484199218813029	0.9628656447950974	0.9629585700581159	0.9551711930053517	0.9687687790086797	0.9654610168345531	0.944312359404295	0.9637705511951113	0.9623397270558851	0.9536983467574175	0.9713650912025926	0.9689672080469746	0.9619169853099847	0.9679967108837972	0.965267529147288	0.9722342906168671	0.9754684940663741	0.9676185568129213	0.9710614907127981	0.9708926213913236	0.9746351455364818	0.9704429726087249	0.9738223487943339	0.9694116785576488	0.9713272071550657	0.973066580958595	0.9782841566571211	0.97755620236436	0.9786221370651158	0.9759912758494707	0.9759998902115653	0.9765362516169486	0.9768176789675346	0.9763438199690706	0.976538048353246	0.9794826078170906
0.26410883918881184	0.41841628085512234	0.633902939205834	0.5852700500970284	0.39534935978346375	0.5799448284944889	0.6903863632690258	0.5398772606780123	0.7768951243058216	0.6548637763493588	0.7502327048467825	0.6560958119802638	0.7521910197122829	0.5753107940365676	0.7858557866975052	0.803524304799646	0.794858985413192	0.7995008088867807	0.8264480000059544	0.839882751407585	0.8420690064507681	0.8246594485992118	0.8182966617653742	0.8856612567908264	0.8786451440911413	0.8128933630005986	0.8906263669169318	0.89237781532542	0.8786600785344202	0.8947283138473662	0.9001314384323876	0.8815329922021344	0.8998051828906619	0.903874994208377	0.9055322728869073	0.9018405292881595	0.9283703675600987	0.9172175992486467	0.9162438772760999	0.9239482714957712	0.9206429671476035	0.9174842244786422	0.9318895385460447	0.912085331548408	0.8802499829404589	0.9255868406853706	0.9278327204374738	0.9213755925663974	0.9275633518049308	0.9352814730737009	0.9464412984308576	0.9514993332609613	0.9357148625204234	0.9388810170900771	0.944317103445612	0.9380786678501606	0.9504181832332668	0.9515071626943526	0.9536838415827796	0.9549847042239192	0.9570135917447019	0.9577579347703573	0.9424562253443094	0.95344281240617	0.9593978104689718	0.951038654925843	0.9698959258185444	0.9619920996438963	0.9529468562350324	0.9651062788756811	0.9601739735010861	0.9643722968906417	0.9601026502707398	0.958409723523698	0.9696289052682815	0.9634222348046746	0.974010929513802	0.9653427648023506	0.9652158761384925	0.9715928400244603	0.9652079310481578	0.9620096259128577	0.9705575379835418	0.9581651292197807	0.9661654526572	0.9735840739215695	0.9715732246313555	0.9663308478738242	0.9741388643803769	0.9755749951281463	0.9817880328319107	0.9807594725134346	0.9835507289851749	0.9740514873639984	0.9752893561557698	0.9829618348023198	0.9722334854259159	0.9817564529414635	0.9810931357441369	0.9743169337953022
0.34768118615659127	0.2702046269211321	0.35232478394750133	0.5249589950991619	0.47628783561205895	0.505614349853628	0.6586327213316652	0.5062158796970884	0.8090408232351928	0.7043755736375821	0.7596078918261292	0.7218662796467203	0.7774778800790919	0.8525291647680922	0.7569118988269954	0.7383373509939883	0.7788959948345899	0.764801198188115	0.8346955490103928	0.8074890342162091	0.8525968808377719	0.8535119275267262	0.8196547395494285	0.8605817046392653	0.7838031014840268	0.8863914179124328	0.8960617734444459	0.8653689539409267	0.8797615154634579	0.908098074451764	0.8924643386348814	0.8977298454833823	0.916100971165947	0.8771461997022242	0.9015489336071868	0.9073659441467136	0.9226212199191681	0.8607220549267587	0.9204030319258387	0.9267969175314771	0.9038055624647396	0.940241114304225	0.9215943897779535	0.9381614062496643	0.9188419182697352	0.9205222024967632	0.9103503560279987	0.9294781966207909	0.9196488488358129	0.939177508888673	0.9490121726936862	0.9405989106379035	0.9453033338948682	0.9390619054113756	0.9560341588866731	0.9504408048899557	0.9401871160438863	0.9564374967149184	0.9315956700883607	0.9589631707808021	0.9430943479593609	0.9408238252819989	0.9487662988954442	0.9553990967697853	0.9506734618492299	0.9636370530801016	0.9441593623589297	0.941834575266772	0.9615322572804292	0.9579883212544329	0.9497733493024909	0.9567771562588977	0.957312066408734	0.9600715064985579	0.961722716257005	0.9626659606302475	0.9669148994510391	0.9687432238201844	0.9676879184555591	0.9713111229423778	0.9754376105662961	0.9703907872410528	0.9737410887179048	0.9702695770238243	0.9749071536277185	0.9717868684721745	0.9693533937592451	0.9737187624225728	0.9731920710704755	0.9700460393511745	0.9737622966361772	0.9793351200374375	0.978952745461422	0.9723416482732523	0.9771184351454892	0.9744419032571909	0.9779843919142801	0.9764936695371339	0.9787254869942307	0.9746795658111553
0.23650226107315656	0.4382997620202198	0.2606172168668656	0.6500933497562568	0.58838180338314	0.6557397815595992	0.6344472706457249	0.6743261138913152	0.4949735257581248	0.7924759377195197	0.6882875489241563	0.757488001354276	0.783472236420476	0.7938530431566624	0.8284197760990725	0.8490374434993241	0.7739672359507623	0.8415168873780814	0.8407133817567494	0.8150613277452645	0.8488077353719592	0.8603527336566433	0.8809146386066519	0.8872332283885589	0.8356426081505892	0.860906934440663	0.8826887300128645	0.8863559860155442	0.851944842491029	0.8728260463936789	0.8960415084377462	0.8916588181932882	0.9175562497951054	0.9075902254621114	0.9065868371714758	0.9067122951897464	0.8957164218562418	0.9039304196337158	0.917648807007842	0.9096086862494993	0.9150224287445107	0.9155872440008049	0.9011922580692261	0.9148537652154186	0.9413970373202761	0.9278014959567912	0.8872674627560715	0.9186749738485712	0.9327804793950383	0.9328221404417187	0.9337286314605736	0.9220315051950263	0.9409125128093426	0.9507878220968194	0.9401650664558948	0.9453021604629833	0.9545671453414306	0.9384091405109736	0.9283123267948339	0.945438308028249	0.9509418626039452	0.9408070665845483	0.9532314410448799	0.960086286070331	0.9407659569461213	0.9555755006696853	0.9476113879314406	0.9492245909427517	0.958595885382026	0.9516590435462521	0.9638513334806713	0.961122410469384	0.9540887831363942	0.9582176626562197	0.9597873300811324	0.9610737075347219	0.9655740138186258	0.9661783399180611	0.9731799625719989	0.9652004534192095	0.9664986874517599	0.9646747249388317	0.9651002233051981	0.9674326768575686	0.9728172595503835	0.9724755906385101	0.9764584351576986	0.9770483073553128	0.9732002531643702	0.9756165786019175	0.9763569450936076	0.9616282978686844	0.9765485900536238	0.9763589238057002	0.9781340719534273	0.9776356629263283	0.98214369589406	0.9748766146405362	0.9823804716668203	0.9773611090871137
0.3073152337280456	0.5112151384864011	0.5632455444022298	0.22063029223667213	0.5839832191726885	0.6858406166909758	0.5869280258987458	0.6315578439163884	0.6264464058068685	0.7330917014416355	0.7965076713176444	0.7750226407172455	0.7651271067139629	0.6851814223258246	0.7922520438598909	0.7491502603828258	0.8147091909555623	0.7638097191692133	0.8102022311107567	0.8116690846874273	0.8437692658967031	0.8582690261617982	0.8195393510010354	0.8422452019997472	0.8682259487095332	0.8847585094866123	0.8796219723100724	0.8600216350848222	0.848286920242206	0.8808299955045638	0.8821179861307455	0.884621358427285	0.8968204176602483	0.90983745772823	0.8878065426988142	0.8992713510193958	0.912174731816924	0.9285342189369787	0.8817321450995946	0.926253090135705	0.9252264444001224	0.9328812266393955	0.9240823026108195	0.9166185562458127	0.9385252162720282	0.9028875319326488	0.9336682456250684	0.9381402821057706	0.9443023145281065	0.9243576723099549	0.9186022184288831	0.9328864824126035	0.9484708973444206	0.9464363545019339	0.9483489977134062	0.9292892537551033	0.927430400768824	0.9452999080313572	0.9413604339991366	0.9497168133429917	0.9359364155378262	0.9536047433583065	0.9543317759646788	0.9554433346998885	0.9617464377192361	0.9587273190822512	0.9609175535949044	0.9578719625963535	0.9669227998401408	0.9598916225767138	0.9615112328928022	0.9621668769233952	0.9643346935625953	0.9643430617253262	0.9668274513041923	0.9634609532171647	0.9528284368016685	0.9611904757298083	0.9643201111947635	0.9719551950113122	0.9648135358363514	0.9663865469493772	0.9691006593282572	0.9685026111574059	0.9627202933643142	0.9668384161423569	0.9692361639543088	0.9780021490482446	0.9757609655711763	0.9723291039562462	0.9755706187535761	0.9747668093808352	0.9643803168082594	0.9772942029527303	0.9784726011380945	0.9784889209062694	0.9803090982967118	0.9788641939074	0.9832355082818506	0.975455841683724
