0.76473729	0.09775547	0.60795495	0.09986268	0.78723322	0.09692132	0.73366138	0.80669062	0.17623354	0.15181202	0.08964340	0.00000000	0.09267891	0.77213737	0.16351017	0.15842741	0.20155881	0.14526659	0.78569371	0.04016554	0.20677225	0.13870360	0.76360099	0.17318418	0.76441581	0.76371622	0.18688846	0.75710605	0.78676887	0.60867137	0.79141700	0.84009414	0.80021601	0.72622449	0.28558441	0.78568794	0.62053943	0.15904345	0.27002734	0.77629828	0.09653270	0.76207987	0.19104500	0.66430730	0.13042541
0.80787140	0.16141984	0.09103766	0.81326959	0.83036734	0.79934567	0.77679550	0.84982474	0.18894176	0.16023892	0.11739068	0.09267891	0.00000000	0.81527148	0.18091069	0.17390225	0.17462463	0.15657756	0.82882782	0.20011614	0.22737259	0.14301048	0.80673510	0.28530922	0.80754993	0.80685033	0.06450081	0.80024016	0.82990298	0.65180548	0.83455111	0.88322826	0.84335012	0.25357582	0.16463157	0.82882205	0.03256970	0.20369666	0.18820408	0.81943239	0.27555483	0.80521399	0.66031414	0.70744141	0.10668203
0.13959999	0.76545393	0.62709101	0.78927155	0.16008100	0.77534763	0.75279745	0.19298759	0.26024741	0.79305011	0.78127064	0.77213737	0.81527148	0.00000000	0.75909428	0.82390190	0.80505630	0.81213246	0.05506220	0.77442719	0.31908175	0.78906024	0.09202208	0.77304313	0.18175910	0.04994521	0.77256521	0.09086032	0.13603691	0.14188210	0.09105721	0.21605792	0.16073597	0.74536056	0.79333341	0.19064825	0.63967550	0.78819918	0.74717700	0.06748831	0.77519622	0.09418919	0.63631610	0.68344336	0.19236899
0.75169419	0.02897550	0.59491186	0.14476430	0.77419013	0.12307998	0.06515620	0.79364753	0.23169675	0.06141565	0.10814117	0.16351017	0.18091069	0.75909428	0.00000000	0.20249453	0.14339282	0.12699526	0.77265062	0.17570736	0.20144653	0.24918908	0.75055790	0.15412567	0.75137272	0.75067313	0.09539396	0.74406296	0.77372578	0.59562828	0.77837391	0.82705105	0.78717292	0.71318140	0.17862199	0.77264485	0.18136131	0.21225130	0.10979834	0.76325519	0.74301706	0.74903678	0.60413694	0.16294033	0.13041170
0.81650182	0.23647311	0.65971948	0.14026485	0.83899776	0.24075828	0.78542592	0.85845516	0.17411246	0.21514230	0.12897187	0.15842741	0.17390225	0.82390190	0.20249453	0.00000000	0.21257672	0.12171859	0.83745824	0.27964115	0.25325541	0.16180565	0.81536552	0.15788618	0.81618035	0.81548075	0.17246623	0.80887058	0.83853340	0.66043590	0.84318153	0.89185867	0.85198054	0.14293287	0.20385985	0.83745247	0.28966576	0.03471444	0.22674854	0.82806281	0.21933892	0.81384440	0.66894456	0.19639551	0.11692550
0.79765622	0.08047043	0.19543020	0.18269828	0.82015216	0.16380956	0.76658032	0.83960956	0.17021717	0.11000602	0.23900907	0.20155881	0.17462463	0.80505630	0.14339282	0.21257672	0.00000000	0.15347696	0.81861264	0.14720620	0.30536133	0.17318809	0.79651992	0.01661968	0.79733475	0.79663515	0.78634807	0.79002498	0.81968780	0.64159030	0.82433593	0.87301308	0.83313494	0.38880824	0.20572970	0.81860687	0.17358502	0.16575895	0.02665862	0.80921721	0.32374910	0.79499881	0.06310585	0.25273234	0.13008677
0.80473238	0.21833162	0.07845635	0.05084002	0.82722832	0.17747839	0.18856769	0.84668572	0.19833904	0.11056675	0.10328712	0.14526659	0.15657756	0.81213246	0.12699526	0.12171859	0.15347696	0.00000000	0.82568880	0.17841664	0.14487979	0.19442999	0.80359608	0.19621465	0.80441091	0.80371131	0.18099859	0.79710115	0.82676396	0.64866646	0.83141209	0.88008924	0.84021110	0.23318284	0.23185931	0.82568304	0.13678479	0.18703104	0.15678855	0.81629338	0.21911535	0.80207497	0.30551814	0.14682912	0.11749085
0.17850514	0.77901027	0.64064735	0.80282788	0.20738326	0.78890397	0.76635379	0.16905220	0.20922725	0.80660645	0.79482698	0.78569371	0.82882782	0.05506220	0.77265062	0.83745824	0.81861264	0.82568880	0.00000000	0.78798353	0.12313295	0.80261658	0.05312997	0.78659947	0.22308436	0.07630446	0.78612154	0.11540322	0.15696763	0.07489151	0.12582950	0.16968327	0.20786241	0.75891690	0.80688975	0.22718485	0.65323184	0.80175552	0.76073334	0.09340811	0.78875255	0.13669731	0.64987244	0.69699970	0.13853806
0.76702711	0.08718497	0.18922010	0.20868912	0.78952305	0.00164512	0.09032885	0.80898045	0.14179124	0.11711973	0.10022221	0.04016554	0.20011614	0.77442719	0.17570736	0.27964115	0.14720620	0.17841664	0.78798353	0.00000000	0.12021488	0.28418147	0.76589081	0.75619688	0.76670564	0.76600604	0.23109860	0.75939588	0.78905869	0.61096119	0.79370682	0.84238397	0.80250583	0.72851431	0.23857856	0.78797777	0.62282925	0.33430359	0.18753026	0.77858811	0.13845159	0.76436970	0.61946985	0.29626193	0.17637163
0.78054518	0.14554202	0.62376284	0.17862224	0.31742698	0.08890857	0.22146182	0.18157502	0.11266897	0.11020941	0.18685159	0.20677225	0.22737259	0.31908175	0.20144653	0.25325541	0.30536133	0.14487979	0.12313295	0.12021488	0.00000000	0.19717139	0.18742109	0.34202374	0.36971806	0.40252239	0.21530134	0.77291395	0.32615187	0.62447926	0.30971177	0.23606725	0.34816223	0.16395332	0.13967663	0.80149584	0.63634733	0.29243440	0.74384883	0.26439400	0.00000000	0.77788777	0.63298793	0.21892005	0.15582984
0.78166016	0.30456831	0.23735708	0.22317488	0.80415610	0.17573969	0.75058426	0.82361350	0.12296016	0.07312397	0.19492765	0.13870360	0.14301048	0.78906024	0.24918908	0.16180565	0.17318809	0.19442999	0.80261658	0.28418147	0.19717139	0.00000000	0.78052386	0.77082994	0.78133869	0.78063910	0.21636812	0.77402893	0.80369175	0.62559425	0.80833987	0.85701702	0.81713888	0.06664386	0.03110139	0.80261082	0.26712712	0.17032687	0.14524874	0.79322116	0.25817166	0.77900275	0.63410291	0.07462170	0.13487103
0.18287519	0.75691755	0.61855463	0.78073517	0.19519005	0.76681125	0.74426107	0.09816531	0.18565226	0.78451373	0.77273426	0.76360099	0.80673510	0.09202208	0.75055790	0.81536552	0.79651992	0.80359608	0.05312997	0.76589081	0.18742109	0.78052386	0.00000000	0.76450675	0.18489786	0.05652261	0.76402883	0.08624272	0.16289416	0.04084469	0.15043811	0.21559573	0.15334111	0.73682418	0.78479703	0.13757799	0.63113912	0.77966280	0.73864062	0.12691925	0.76665984	0.06703444	0.62777972	0.67490698	0.18593311
0.76564305	0.05995073	0.60886071	0.18444088	0.78813898	0.31669037	0.20646179	0.80759639	0.14192425	0.25652345	0.26834127	0.17318418	0.28530922	0.77304313	0.15412567	0.15788618	0.01661968	0.19621465	0.78659947	0.75619688	0.34202374	0.77082994	0.76450675	0.00000000	0.76532157	0.76462198	0.75433490	0.75801181	0.78767463	0.60957713	0.79232276	0.84099990	0.80112177	0.36495425	0.21960922	0.78659370	0.62144519	0.16759435	0.13190637	0.77720404	0.25519627	0.76298563	0.00903618	0.28257485	0.18305002
0.08846361	0.75773238	0.61936946	0.78154999	0.09182375	0.76762608	0.74507590	0.12525422	0.27526935	0.78532856	0.77354909	0.76441581	0.80754993	0.18175910	0.75137272	0.81618035	0.79733475	0.80441091	0.22308436	0.76670564	0.36971806	0.78133869	0.18489786	0.76532157	0.00000000	0.17963627	0.76484365	0.12329731	0.08500769	0.14572734	0.12900242	0.17543667	0.05508227	0.73763901	0.78561185	0.11793375	0.63195395	0.78047763	0.73945544	0.14572784	0.76747466	0.12986689	0.62859454	0.67572181	0.18742172
0.17558574	0.75703278	0.61866987	0.78085040	0.10932423	0.76692648	0.74437630	0.17185399	0.78537204	0.78462896	0.77284949	0.76371622	0.80685033	0.04994521	0.75067313	0.81548075	0.79663515	0.80371131	0.07630446	0.76600604	0.40252239	0.78063910	0.05652261	0.76462198	0.17963627	0.00000000	0.76414406	0.06327535	0.13776073	0.11781811	0.13016086	0.21309230	0.16642992	0.73693941	0.78491226	0.16252503	0.63125435	0.77977803	0.73875585	0.10020750	0.76677507	0.06936739	0.62789495	0.67502222	0.19154199
0.76516512	0.74674570	0.60838278	0.77056332	0.78766106	0.75663940	0.73408922	0.80711846	0.18795538	0.13218801	0.20814749	0.18688846	0.06450081	0.77256521	0.09539396	0.17246623	0.78634807	0.18099859	0.78612154	0.23109860	0.21530134	0.21636812	0.76402883	0.75433490	0.76484365	0.76414406	0.00000000	0.75753389	0.78719671	0.60909921	0.79184484	0.84052198	0.80064385	0.19336018	0.09219585	0.78611578	0.06957841	0.21507603	0.27861436	0.77672612	0.75648799	0.76250771	0.61760787	0.66473513	0.11638558
0.13102784	0.75042262	0.61205970	0.77424023	0.14719942	0.76031631	0.73776614	0.19313209	0.26523864	0.77801879	0.76623932	0.75710605	0.80024016	0.09086032	0.74406296	0.80887058	0.79002498	0.79710115	0.11540322	0.75939588	0.77291395	0.77402893	0.08624272	0.75801181	0.12329731	0.06327535	0.75753389	0.00000000	0.12063689	0.06763215	0.07717143	0.22195508	0.12441834	0.73032924	0.77830209	0.15522246	0.62464418	0.77316787	0.73214568	0.10321852	0.76016490	0.06564564	0.62128478	0.66841205	0.15666511
0.05103373	0.78008544	0.64172252	0.80390305	0.11917028	0.78997913	0.76742895	0.14474365	0.20844850	0.80768161	0.79590214	0.78676887	0.82990298	0.13603691	0.77372578	0.83853340	0.81968780	0.82676396	0.15696763	0.78905869	0.32615187	0.80369175	0.16289416	0.78767463	0.08500769	0.13776073	0.78719671	0.12063689	0.00000000	0.10386348	0.08316754	0.19928621	0.09338515	0.75999206	0.80796491	0.14674448	0.65430700	0.80283068	0.76180850	0.10918017	0.78982772	0.12034380	0.65094760	0.69807487	0.15040612
0.09431156	0.60198793	0.46362502	0.62580555	0.14215224	0.61188163	0.58933145	0.18070335	0.31884067	0.62958411	0.61780464	0.60867137	0.65180548	0.14188210	0.59562828	0.66043590	0.64159030	0.64866646	0.07489151	0.61096119	0.62447926	0.62559425	0.04084469	0.60957713	0.14572734	0.11781811	0.60909921	0.06763215	0.10386348	0.00000000	0.08840778	0.34410723	0.14250881	0.58189456	0.62986741	0.18756812	0.47620950	0.62473318	0.58371100	0.09339289	0.61173022	0.08801922	0.47285010	0.51997737	0.19770974
0.08005629	0.78473356	0.64637064	0.80855118	0.12116689	0.79462726	0.77207708	0.16381921	0.19652388	0.81232974	0.80055027	0.79141700	0.83455111	0.09105721	0.77837391	0.84318153	0.82433593	0.83141209	0.12582950	0.79370682	0.30971177	0.80833987	0.15043811	0.79232276	0.12900242	0.13016086	0.79184484	0.07717143	0.08316754	0.08840778	0.00000000	0.21864807	0.12550622	0.76464019	0.81261304	0.12566210	0.65895513	0.80747881	0.76645663	0.05341937	0.79447585	0.08595015	0.65559573	0.70272299	0.16617671
0.20398550	0.83341071	0.69504779	0.85722832	0.23236716	0.84330441	0.82075423	0.13910838	0.18803006	0.86100689	0.84922741	0.84009414	0.88322826	0.21605792	0.82705105	0.89185867	0.87301308	0.88008924	0.16968327	0.84238397	0.23606725	0.85701702	0.21559573	0.84099990	0.17543667	0.21309230	0.84052198	0.22195508	0.19928621	0.34410723	0.21864807	0.00000000	0.19798010	0.81331734	0.86129018	0.16819283	0.70763228	0.85615596	0.81513377	0.20662243	0.84315299	0.20941154	0.70427287	0.75140014	0.10048217
0.09681408	0.79353257	0.65516965	0.81735019	0.06858416	0.80342627	0.78087609	0.10771791	0.21666046	0.82112875	0.80934928	0.80021601	0.84335012	0.16073597	0.78717292	0.85198054	0.83313494	0.84021110	0.20786241	0.80250583	0.34816223	0.81713888	0.15334111	0.80112177	0.05508227	0.16642992	0.80064385	0.12441834	0.09338515	0.14250881	0.12550622	0.19798010	0.00000000	0.77343920	0.82141205	0.08391279	0.66775414	0.81627782	0.77525564	0.13821607	0.80327486	0.10358558	0.66439474	0.71152200	0.16896448
0.73796048	0.71954106	0.58117814	0.26385282	0.76045642	0.72943475	0.70688458	0.77991382	0.13942317	0.13887608	0.25405033	0.72622449	0.25357582	0.74536056	0.71318140	0.14293287	0.38880824	0.23318284	0.75891690	0.72851431	0.16395332	0.06664386	0.73682418	0.36495425	0.73763901	0.73693941	0.19336018	0.73032924	0.75999206	0.58189456	0.76464019	0.81331734	0.77343920	0.00000000	0.01081855	0.75891113	0.59376262	0.18150763	0.30558419	0.74952147	0.72928334	0.73530307	0.59040322	0.14891756	0.16488928
0.78593333	0.21092710	0.21000184	0.14572095	0.80842926	0.77740760	0.20570792	0.82788667	0.09107064	0.16372671	0.22920247	0.28558441	0.16463157	0.79333341	0.17862199	0.20385985	0.20572970	0.23185931	0.80688975	0.23857856	0.13967663	0.03110139	0.78479703	0.21960922	0.78561185	0.78491226	0.09219585	0.77830209	0.80796491	0.62986741	0.81261304	0.86129018	0.82141205	0.01081855	0.00000000	0.80688398	0.64173547	0.21733783	0.19879109	0.79749432	0.31148449	0.78327591	0.10620378	0.11585238	0.13814172
0.16178998	0.77900451	0.64064159	0.80282212	0.07318181	0.78889820	0.76634803	0.07285448	0.21893309	0.80660068	0.79482121	0.78568794	0.82882205	0.19064825	0.77264485	0.83745247	0.81860687	0.82568304	0.22718485	0.78797777	0.80149584	0.80261082	0.13757799	0.78659370	0.11793375	0.16252503	0.78611578	0.15522246	0.14674448	0.18756812	0.12566210	0.16819283	0.08391279	0.75891113	0.80688398	0.00000000	0.65322607	0.80174976	0.76072757	0.13763664	0.78874679	0.08365844	0.64986667	0.69699394	0.17576811
0.63227542	0.61385600	0.07314661	0.20306282	0.65477136	0.62374969	0.19885305	0.67422876	0.16306062	0.10910535	0.62967270	0.62053943	0.03256970	0.63967550	0.18136131	0.28966576	0.17358502	0.13678479	0.65323184	0.62282925	0.63634733	0.26712712	0.63113912	0.62144519	0.63195395	0.63125435	0.06957841	0.62464418	0.65430700	0.47620950	0.65895513	0.70763228	0.66775414	0.59376262	0.64173547	0.65322607	0.00000000	0.63660125	0.13318497	0.64383641	0.62359828	0.62961801	0.48471816	0.19501417	0.15753727
0.78079910	0.76237968	0.62401676	0.20575371	0.80329504	0.28958598	0.74972320	0.82275244	0.22676204	0.28531040	0.16232386	0.15904345	0.20369666	0.78819918	0.21225130	0.03471444	0.16575895	0.18703104	0.80175552	0.33430359	0.29243440	0.17032687	0.77966280	0.16759435	0.78047763	0.77977803	0.21507603	0.77316787	0.80283068	0.62473318	0.80747881	0.85615596	0.81627782	0.18150763	0.21733783	0.80174976	0.63660125	0.00000000	0.30589251	0.79236010	0.28379808	0.77814169	0.28158486	0.25585945	0.15830296
0.73977692	0.17123143	0.05837421	0.22804789	0.76227285	0.17780109	0.70870101	0.78173026	0.09975372	0.07395161	0.22365097	0.27002734	0.18820408	0.74717700	0.10979834	0.22674854	0.02665862	0.15678855	0.76073334	0.18753026	0.74384883	0.14524874	0.73864062	0.13190637	0.73945544	0.73875585	0.27861436	0.73214568	0.76180850	0.58371100	0.76645663	0.81513377	0.77525564	0.30558419	0.19879109	0.76072757	0.13318497	0.30589251	0.00000000	0.75133791	0.36076459	0.73711950	0.12486939	0.15250360	0.15978568
0.09550445	0.76961485	0.63125193	0.79343246	0.13353850	0.77950854	0.75695837	0.16716103	0.24672073	0.79721102	0.78543155	0.77629828	0.81943239	0.06748831	0.76325519	0.82806281	0.80921721	0.81629338	0.09340811	0.77858811	0.26439400	0.79322116	0.12691925	0.77720404	0.14572784	0.10020750	0.77672612	0.10321852	0.10918017	0.09339289	0.05341937	0.20662243	0.13821607	0.74952147	0.79749432	0.13763664	0.64383641	0.79236010	0.75133791	0.00000000	0.77935713	0.09239872	0.64047701	0.68760428	0.19259531
0.76779613	0.18042285	0.61101379	0.12105573	0.79029207	0.09243677	0.25506289	0.80974947	0.18627752	0.10694927	0.22661796	0.09653270	0.27555483	0.77519622	0.74301706	0.21933892	0.32374910	0.21911535	0.78875255	0.13845159	0.00000000	0.25817166	0.76665984	0.25519627	0.76747466	0.76677507	0.75648799	0.76016490	0.78982772	0.61173022	0.79447585	0.84315299	0.80327486	0.72928334	0.31148449	0.78874679	0.62359828	0.28379808	0.36076459	0.77935713	0.00000000	0.76513872	0.62023888	0.30519014	0.18326829
0.14796470	0.75539644	0.61703352	0.77921405	0.16024148	0.76529014	0.74273996	0.14890257	0.78373570	0.78299262	0.77121315	0.76207987	0.80521399	0.09418919	0.74903678	0.81384440	0.79499881	0.80207497	0.13669731	0.76436970	0.77788777	0.77900275	0.06703444	0.76298563	0.12986689	0.06936739	0.76250771	0.06564564	0.12034380	0.08801922	0.08595015	0.20941154	0.10358558	0.73530307	0.78327591	0.08365844	0.62961801	0.77814169	0.73711950	0.09239872	0.76513872	0.00000000	0.62625860	0.67338587	0.19470316
0.62891602	0.61049660	0.47213368	0.16495989	0.65141195	0.62039029	0.59784011	0.67086936	0.10562864	0.63809277	0.62631330	0.19104500	0.66031414	0.63631610	0.60413694	0.66894456	0.06310585	0.30551814	0.64987244	0.61946985	0.63298793	0.63410291	0.62777972	0.00903618	0.62859454	0.62789495	0.61760787	0.62128478	0.65094760	0.47285010	0.65559573	0.70427287	0.66439474	0.59040322	0.10620378	0.64986667	0.48471816	0.28158486	0.12486939	0.64047701	0.62023888	0.62625860	0.00000000	0.52848603	0.13997106
0.67604328	0.65762386	0.16760396	0.25375026	0.69853922	0.66751756	0.64496738	0.71799662	0.19677885	0.03343502	0.67344057	0.66430730	0.70744141	0.68344336	0.16294033	0.19639551	0.25273234	0.14682912	0.69699970	0.29626193	0.21892005	0.07462170	0.67490698	0.28257485	0.67572181	0.67502222	0.66473513	0.66841205	0.69807487	0.51997737	0.70272299	0.75140014	0.71152200	0.14891756	0.11585238	0.69699394	0.19501417	0.25585945	0.15250360	0.68760428	0.30519014	0.67338587	0.52848603	0.00000000	0.12321875
0.17029785	0.12877725	0.12069301	0.13160822	0.20029532	0.14957157	0.10471855	0.14336509	0.12283706	0.12945606	0.12233482	0.13042541	0.10668203	0.19236899	0.13041170	0.11692550	0.13008677	0.11749085	0.13853806	0.17637163	0.15582984	0.13487103	0.18593311	0.18305002	0.18742172	0.19154199	0.11638558	0.15666511	0.15040612	0.19770974	0.16617671	0.10048217	0.16896448	0.16488928	0.13814172	0.17576811	0.15753727	0.15830296	0.15978568	0.19259531	0.18326829	0.19470316	0.13997106	0.12321875	0.00000000
