"West-Terschelling"	0	0.0471294	0.0484759	0.0384464	0.0396187	0.0434105	0.0265243	0.0366712	0.0380048	0.0302749	0.0515462	0.0388098	0.0323255	0.0370063	0.0309014	0.0413071	0.0384571	0.0335484	0.0404903	0.0379062	0.0346058	0.0343067	0.0385929	0.0311945	0.034063	0.0378082	0.0451388	0.0388495	0.0353936	0.0370257	0.0317229	0.0287836	0.0556438	0.0511843	0.0565562	0.0549481	0.0615467	0.0573228	0.0519738	0.0573337	0.0516539	0.0526076	0.0501935	0.0530629	0.0506759	0.0570312	0.0528145	0.057381	0.0540689	0.0548649	0.0484228	0.0479358	0.057253	0.0567502	0.0520612	0.055128	0.0537046	0.0545581	0.0500647	0.0580981	0.0560596	0.0500619	0.0463335	0.0469863	0.0453138	0.0493474	0.0456072	0.0464336	0.0431944	0.0472451	0.0484648	0.0473	0.0478389	0.0454727	0.047173	0.0467936	0.0507231	0.0521616	0.0474105	0.0486571	0.0481242	0.050758	0.0491477	0.0458767	0.0536144	0.052794	0.0495823	0.0498929	0.048345	0.0498167	0.0357351	0.0479528	0.0415049	0.0388974	0.0370096	0.0351625	0.0347313	0.035905	0.0491419	0.0444017	0.0429758	0.046895	0.0473593	0.0442176	0.0503967	0.0450666	0.0477864	0.0469756	0.0455111	0.0524135	0.0466276	0.0480303	0.0440731	0.0455576	0.0453356	0.0472074	0.047812	0.0523365	0.0492034	0.0444461	0.044115	0.0490381	0.0494597	0.0517594	0.0464894	0.0469066	0.0524211	0.0480917	0.0523075	0.0459568	0.0549936	0.0467706	0.0452516	0.0570862	0.0574033	0.0462399	0.0483938	0.0473157	0.0484274	0.0730259	0.0481656	0.0513537	0.0440272	0.0437457	0.0434993	0.0451102	0.044765	0.046222	0.0419996	0.0456534	0.0558406	0.0462273	0.0485606	0.0493297	0.0441233	0.0455479	0.0494664	0.0476154	0.0475079	0.0444567	0.0478653	0.047285	0.0491414	0.0476398	0.0445563	0.0570598	0.0525297	0.0477443	0.049335	0.0468026	0.0464303	0.0452126	0.0469386	0.0443239	0.04837	0.0450091	0.0497581	0.045172	0.0486108	0.0509421	0.0443812	0.0446178	0.0463422	0.05249	0.0644718	0.0563324	0.0561135	0.0547572	0.053049	0.0597854	0.0544544	0.0563754	0.0539215	0.0628353	0.0596195	0.0484523	0.0543363	0.0537998	0.0553266	0.0534297	0.0506178	0.0482366	0.0512084	0.0562969	0.0577	0.0575564	0.0527424	0.0515437	0.0503973	0.0535306	0.0620731	0.0552687	0.0580521	0.0627079	0.0558591	0.0506684	0.0571341	0.0575819	0.053957	0.0586945	0.0559801	0.063227	0.062717	0.0565899	0.0494095	0.0503771	0.0496944	0.0456205	0.0473678	0.0505408	0.0468541	0.0469847	0.0533694	0.0523573	0.0524334	0.049138	0.0483318	0.0472	0.0456611	0.0481619	0.0549401	0.0517958	0.0486288	0.0507997	0.0512645	0.0543865	0.0515117	0.0551369	0.050988	0.0542648	0.057055	0.0530356	0.0507308	0.0539265	0.0507601	0.0600643	0.0497068	0.0541437	0.0603326	0.0535414	0.0509827	0.0531186	0.0464587	0.0456536	0.0544657	0.0481998	0.0514194	0.0448847	0.0475131	0.056799	0.0572909	0.0533609	0.0507587	0.0518665	0.0532971	0.0549369	0.0524	0.0587311	0.0512305	0.062074	0.0529169	0.0528984	0.048377	0.0587234	0.0550135	0.0546195	0.0520062	0.0485841	0.0538722	0.0600092	0.0525723	0.0550316	0.0608785	0.052807	0.0567989	0.0501084	0.0593982	0.0646699	0.0549687	0.0625236	0.0580522	0.0530196	0.0579197	0.0582754	0.0607139	0.056622	0.0670493	0.0576312	0.0552176	0.0607427	0.0569553	0.0623239	0.0879931	0.0621581	0.0545258	0.0565937	0.0636309	0.0577352	0.0663679	0.0542087	0.057983	0.0543205	0.0703271	0.0527067	0.0533693	0.0629793	0.0545169	0.0608278	0.0549008	0.0563948	0.0686651	0.0529439	0.062437	0.0563642	0.0512836	0.0564518	0.0677434	0.0595491	0.0629576	0.0597004	0.0483251	0.0718667	0.0691194	0.063509	0.0801272	0.0705797	0.0574057
"Oost-Vlieland"	0.0471294	0	0.0185826	0.0291633	0.0294666	0.0507516	0.0479194	0.0466739	0.0476002	0.0476742	0.0469744	0.0288131	0.0471039	0.0496056	0.0464344	0.0339087	0.0479126	0.047831	0.0550751	0.049251	0.0483128	0.0471758	0.0497789	0.0443162	0.0485308	0.0537943	0.03622	0.0488053	0.0500132	0.0532666	0.0473505	0.0459426	0.0476813	0.0390501	0.0491335	0.0458869	0.0546969	0.0462508	0.0392473	0.0496072	0.0378782	0.0436453	0.0372254	0.0408907	0.0353339	0.0446967	0.0435065	0.0499489	0.0433324	0.0444886	0.0361668	0.035083	0.0461443	0.0476147	0.0380649	0.0454284	0.0418272	0.0431019	0.0389481	0.0464332	0.0489057	0.0276854	0.0217595	0.0184887	0.0204614	0.0215051	0.0156769	0.0163901	0.015205	0.0162627	0.0167259	0.01873	0.01985	0.0159681	0.0189686	0.0262928	0.0360774	0.0313033	0.0205987	0.0233223	0.0263868	0.0253548	0.0324522	0.023876	0.0276729	0.0280419	0.0288816	0.0286831	0.021319	0.0270155	0.0516156	0.0512161	0.0517898	0.0588426	0.0516391	0.0524055	0.0500248	0.0487726	0.0454612	0.0314881	0.0319122	0.0358104	0.0354943	0.0342667	0.030722	0.0331053	0.0377517	0.0391626	0.033049	0.0372647	0.0344318	0.0368821	0.033337	0.0339802	0.0342364	0.035914	0.0286986	0.0386818	0.0368783	0.036813	0.0345381	0.0261218	0.0262512	0.0333203	0.0278709	0.0251094	0.0357737	0.0348602	0.0336415	0.0337161	0.0464409	0.0338974	0.0330583	0.0444706	0.0503427	0.0363679	0.035351	0.034543	0.0371299	0.0641504	0.0399767	0.0397844	0.0328612	0.0358839	0.0328556	0.0348184	0.0352267	0.0379222	0.0299155	0.038432	0.0466108	0.0389254	0.0383851	0.0369021	0.0369782	0.0360886	0.0415447	0.0392863	0.0390745	0.0347635	0.039762	0.0389111	0.041508	0.0391705	0.0378362	0.0471367	0.0420302	0.0390008	0.0386442	0.0375454	0.0317174	0.0372583	0.0367527	0.037772	0.0369601	0.0321843	0.0396037	0.0401979	0.0364376	0.0375206	0.0357058	0.0345851	0.03737	0.0363448	0.0506394	0.0402249	0.0342075	0.0371832	0.0364942	0.0449296	0.0391501	0.0400094	0.0382137	0.0511982	0.0431169	0.0217196	0.0313824	0.0341688	0.0356075	0.0226011	0.0303293	0.0250407	0.0262599	0.0394654	0.0395707	0.0392203	0.0301857	0.0253248	0.0297821	0.0335148	0.042867	0.0343084	0.0434325	0.0474196	0.0372131	0.0337813	0.0404263	0.0415718	0.0361516	0.0377416	0.0388185	0.0504538	0.0481675	0.0400652	0.0266845	0.0295896	0.0253858	0.0236851	0.0250194	0.0286787	0.0242932	0.0254516	0.0307748	0.0312332	0.0284398	0.0244548	0.0279498	0.0249284	0.023602	0.0264497	0.0292314	0.0289125	0.0237429	0.029069	0.0275128	0.0323185	0.0303981	0.0370814	0.0327349	0.0359097	0.0395476	0.033347	0.0325216	0.0376823	0.0328154	0.0398975	0.0311587	0.0367791	0.0432071	0.0379819	0.0315179	0.028208	0.0232811	0.027213	0.0434256	0.0278377	0.0324245	0.0273488	0.0263478	0.0373767	0.042836	0.032981	0.0315645	0.0311522	0.0320404	0.0371248	0.0319453	0.0366817	0.0337704	0.043817	0.0365765	0.0319971	0.0297234	0.0440587	0.0358864	0.038543	0.0298024	0.030136	0.0358335	0.0411289	0.0354063	0.0394384	0.0430661	0.0371836	0.0462088	0.0358097	0.0435305	0.0519859	0.0398112	0.0487226	0.0419275	0.038535	0.0410028	0.0410703	0.0440272	0.0401397	0.0541521	0.0415167	0.0394687	0.0473357	0.0402287	0.0433116	0.0721869	0.0493851	0.0368208	0.0390307	0.0478978	0.0407951	0.0491457	0.0394175	0.041285	0.0391376	0.0546951	0.0367452	0.0360503	0.0455719	0.0355965	0.0450612	0.0411822	0.0391478	0.0536601	0.038056	0.0450607	0.0393721	0.0418871	0.0381358	0.0534478	0.0474191	0.0493667	0.0486186	0.0350823	0.0591662	0.0568564	0.0507774	0.0712809	0.0574755	0.0402513
"Den Burg"	0.0484759	0.0185826	0	0.0311745	0.0321715	0.0502422	0.0492452	0.0476657	0.0481417	0.0477264	0.0474914	0.0296764	0.0486457	0.0493033	0.0460878	0.0346336	0.0515422	0.0489967	0.0549496	0.0498757	0.0481464	0.0479402	0.0497025	0.0448397	0.0486377	0.0529673	0.0380214	0.0512874	0.0504864	0.0535248	0.0474188	0.0469756	0.0482505	0.0400253	0.0498427	0.0472689	0.0555376	0.0476141	0.0408353	0.0501939	0.0408919	0.0466809	0.0405153	0.0416875	0.0376388	0.045102	0.0448661	0.0506353	0.0445597	0.0475543	0.0386324	0.0372865	0.0496066	0.0490024	0.0400568	0.0481715	0.0432851	0.0441206	0.0397933	0.0497867	0.0505179	0.0289276	0.0184385	0.0198198	0.0218939	0.0195436	0.0169592	0.0188918	0.0163306	0.0197158	0.0168749	0.0180255	0.0222152	0.0184733	0.0220511	0.0271992	0.0345444	0.0317063	0.0232169	0.0265359	0.0274724	0.0259908	0.0345342	0.0238643	0.0308647	0.028496	0.0281777	0.030405	0.021571	0.0279797	0.0545321	0.0533747	0.054748	0.0603904	0.0524393	0.0542797	0.0503504	0.0512625	0.0459199	0.033173	0.0342315	0.0386955	0.0381824	0.0354277	0.0318164	0.0356486	0.0399926	0.0399682	0.0361798	0.0407151	0.0362381	0.0392204	0.0359057	0.0364027	0.0355716	0.0397231	0.0290635	0.0403208	0.0391115	0.0392092	0.036215	0.0293409	0.0300817	0.0344438	0.0311054	0.0252499	0.0365879	0.0363886	0.0349965	0.0353051	0.0482832	0.0357688	0.0337027	0.0449348	0.0519932	0.0377679	0.0372146	0.0369826	0.0397316	0.0665587	0.0412974	0.042593	0.033881	0.0372955	0.0340201	0.0353916	0.0363245	0.0385439	0.0322561	0.0387603	0.047155	0.0405138	0.0399865	0.040003	0.0375238	0.0368431	0.0410961	0.0398128	0.0411086	0.0368871	0.0387335	0.0388393	0.0415073	0.0392893	0.0393192	0.0480775	0.0452434	0.0400701	0.0405209	0.0376009	0.0316576	0.0384026	0.0383583	0.0393252	0.039432	0.0340162	0.0417291	0.0413541	0.0371156	0.0387108	0.0380808	0.0345012	0.0384365	0.0390441	0.0502015	0.0437379	0.0405358	0.0392178	0.0397747	0.0456736	0.041686	0.0418977	0.0411045	0.0514137	0.045526	0.0273372	0.03234	0.0354328	0.0349551	0.0276353	0.0341712	0.0292708	0.0301446	0.0377066	0.0419215	0.040423	0.032976	0.0283394	0.0330696	0.0350244	0.0442432	0.0369401	0.0447031	0.0483221	0.0381078	0.036184	0.0426187	0.043403	0.0381336	0.0408822	0.0390589	0.0522189	0.0489928	0.0408201	0.0296376	0.0294988	0.0273317	0.0249113	0.0278343	0.028602	0.0257058	0.0271356	0.0324273	0.0316641	0.0332734	0.0266817	0.0301068	0.0298243	0.0258127	0.0282053	0.0335224	0.0304427	0.0264695	0.0319751	0.0297497	0.0356407	0.033968	0.035732	0.0333085	0.0360951	0.0398055	0.0363372	0.0344759	0.0399852	0.0320986	0.0411491	0.0310487	0.0384856	0.0446923	0.037222	0.0331997	0.0273898	0.0264343	0.0289346	0.0450487	0.0281591	0.0331542	0.0288602	0.0290562	0.0389399	0.042565	0.035669	0.0322719	0.0336084	0.0346326	0.0378879	0.0359155	0.036482	0.0343655	0.0447246	0.0374233	0.0341786	0.0299981	0.0445857	0.0353307	0.0398969	0.0314881	0.0321036	0.0365925	0.0437418	0.0363351	0.0420332	0.0463824	0.0385287	0.0491097	0.0369764	0.0441844	0.0523642	0.0422367	0.0486116	0.0421642	0.0416822	0.0429551	0.0429327	0.0462744	0.0403712	0.0529556	0.041587	0.0403656	0.0485025	0.0418486	0.0437664	0.0748048	0.0527522	0.0390807	0.0396001	0.0480658	0.042243	0.0502244	0.0417771	0.0427661	0.0401572	0.056512	0.0386982	0.0371254	0.0464525	0.0364511	0.0464777	0.0421095	0.0400706	0.0558857	0.0397048	0.045846	0.0383402	0.0436502	0.0379341	0.0542403	0.0482997	0.0480762	0.0486481	0.0372238	0.0579647	0.0578797	0.0524135	0.0725324	0.0548022	0.0403064
"Hollum"	0.0384464	0.0291633	0.0311745	0	0.00775429	0.0407232	0.0409918	0.031176	0.0322041	0.0341327	0.0364429	0.0152934	0.0339092	0.0347051	0.0327192	0.0256809	0.0353269	0.0355419	0.0441232	0.0342784	0.0327825	0.0363542	0.0344012	0.0314575	0.0377046	0.0397584	0.0292867	0.03605	0.0377813	0.0385033	0.0337787	0.0341646	0.0440186	0.0404839	0.0459963	0.0434379	0.0516369	0.0434937	0.0369644	0.0476307	0.0405118	0.0427853	0.0386291	0.0397844	0.0365196	0.0416791	0.041653	0.047278	0.0437791	0.044903	0.0376147	0.0352586	0.0459264	0.0447657	0.0405883	0.0438129	0.0417921	0.0397778	0.0375229	0.0457025	0.0460877	0.0364327	0.0332736	0.0312687	0.0295348	0.0335964	0.027675	0.0325408	0.0268912	0.0309703	0.0305359	0.0315574	0.0347976	0.0294594	0.0325076	0.0355272	0.0387237	0.0404113	0.0325262	0.0340052	0.0357488	0.0351616	0.0411128	0.0336381	0.0400601	0.038349	0.0383319	0.0388041	0.0342964	0.0352475	0.0422307	0.0450923	0.0389439	0.0468933	0.0386211	0.0421122	0.0366781	0.037282	0.0372731	0.028529	0.0310026	0.0356963	0.0353734	0.0342144	0.0346354	0.0335545	0.0368877	0.0362406	0.0337384	0.0407488	0.0332251	0.0378865	0.0334103	0.0329108	0.0341065	0.0352808	0.0352055	0.0404577	0.0397039	0.0355793	0.0341722	0.0343292	0.0362048	0.0382197	0.0312568	0.0339332	0.0420924	0.0377787	0.038824	0.0371192	0.0388942	0.0347663	0.0330977	0.0435291	0.0452447	0.0390914	0.0370804	0.0365353	0.0376287	0.0609517	0.0399346	0.0377704	0.0340637	0.0353519	0.0326962	0.0344701	0.0346628	0.0356341	0.0298256	0.0358064	0.0463745	0.0386766	0.0366252	0.0377513	0.033849	0.0354552	0.0403963	0.0376746	0.037414	0.0338012	0.0360774	0.0376345	0.0394861	0.0379876	0.0362444	0.0461133	0.0436174	0.0389786	0.0396407	0.0375543	0.03609	0.0346504	0.0388416	0.0368092	0.0370937	0.0362571	0.037919	0.0367081	0.03658	0.0419875	0.0375844	0.03498	0.0372419	0.0409931	0.0528072	0.0444733	0.0420721	0.042784	0.0417592	0.0464198	0.0441177	0.0456713	0.0393812	0.0514516	0.0462716	0.0335631	0.0411819	0.0416249	0.042773	0.0378641	0.038277	0.0353452	0.0377214	0.042049	0.044178	0.0438502	0.0391095	0.0378688	0.0368879	0.0400391	0.049173	0.0405818	0.046692	0.0504446	0.0409006	0.0387344	0.045103	0.0454562	0.0416277	0.0463812	0.0408266	0.0544301	0.051982	0.0437754	0.0356447	0.0380784	0.0357857	0.0310448	0.0320577	0.0372189	0.0321892	0.0337948	0.0379903	0.0377752	0.0374363	0.0388012	0.0370333	0.0355066	0.0335712	0.035315	0.0409317	0.0365322	0.0335947	0.0363945	0.0391814	0.0403754	0.0385294	0.0417736	0.0380014	0.0404749	0.0454675	0.0414041	0.037637	0.0421686	0.0379199	0.0456574	0.0359136	0.0429798	0.0470438	0.0414602	0.0378905	0.0387846	0.0313833	0.0337171	0.0458868	0.0367364	0.0402354	0.0355076	0.0344503	0.0459876	0.046309	0.0412192	0.0384431	0.038733	0.0398432	0.0431992	0.0402637	0.0436291	0.0384275	0.0491657	0.0450183	0.0389786	0.0362526	0.0482747	0.043894	0.045003	0.0402267	0.0381175	0.0424664	0.0489663	0.0413164	0.043288	0.0484611	0.0437894	0.0487519	0.0414151	0.0458023	0.0504401	0.0441449	0.0487592	0.044366	0.0417988	0.04486	0.0447544	0.0472816	0.0433904	0.0545167	0.0448475	0.0440071	0.0488143	0.0452756	0.0485903	0.0748417	0.0516039	0.0409746	0.0409103	0.0508579	0.0449913	0.0525945	0.0422372	0.0461091	0.0417744	0.0582512	0.040073	0.0399752	0.0495099	0.0410081	0.0495254	0.0448224	0.0445336	0.0564736	0.0428906	0.0504397	0.0430654	0.045516	0.0447457	0.056986	0.0501312	0.0533686	0.0484563	0.0384306	0.0611427	0.05975	0.0555246	0.074424	0.0586347	0.0442524
"Nes"	0.0396187	0.0294666	0.0321715	0.00775429	0	0.0401703	0.0405502	0.0314833	0.0333781	0.0349059	0.0358712	0.0142975	0.0337977	0.034566	0.0338891	0.0270703	0.0343507	0.0358481	0.0442329	0.0354834	0.0341177	0.0362144	0.0354321	0.0328414	0.0385309	0.0407749	0.0291442	0.0351759	0.0382212	0.038943	0.0351083	0.0357875	0.0441621	0.0412035	0.0455101	0.0427233	0.0518721	0.043679	0.0383642	0.0476598	0.039981	0.0438153	0.0401817	0.040437	0.0375109	0.0419193	0.0421871	0.048174	0.0454528	0.0454069	0.0386334	0.0370368	0.0454826	0.0446637	0.0414496	0.0446433	0.0427062	0.0393421	0.0389489	0.0452681	0.0468233	0.0366108	0.0332279	0.0315856	0.0287704	0.0337147	0.0273395	0.033022	0.0285327	0.0332291	0.0320003	0.0317138	0.0359925	0.0302012	0.0341462	0.035492	0.0386412	0.0404132	0.0320738	0.033033	0.0355574	0.0355202	0.0408563	0.0339089	0.0402012	0.038519	0.0385234	0.0386565	0.0336555	0.0347964	0.0431626	0.0442138	0.0385984	0.0476932	0.0402838	0.0423	0.0375642	0.0379651	0.0390901	0.0303775	0.0324925	0.037903	0.0372513	0.0357321	0.0350137	0.035346	0.0389504	0.0389959	0.0355838	0.0425855	0.0342188	0.0395187	0.0349858	0.0348274	0.0346245	0.0369191	0.0341226	0.0410591	0.0406556	0.0375126	0.0360144	0.0357102	0.0356432	0.036592	0.0314213	0.0347104	0.041998	0.0390572	0.0386745	0.0380676	0.0401936	0.0346783	0.0344326	0.0431537	0.0464777	0.038949	0.0379799	0.0362735	0.0377422	0.0600143	0.0409249	0.0395419	0.0353357	0.0368289	0.0343713	0.0362595	0.0359403	0.0382731	0.0320614	0.0372057	0.0473075	0.0391567	0.0393487	0.0398067	0.0362867	0.0377006	0.041587	0.0391516	0.0386201	0.0358188	0.0380935	0.0388453	0.040659	0.0392638	0.0381166	0.0475448	0.0445146	0.0404359	0.0409015	0.0387955	0.0374647	0.0366141	0.0395803	0.038233	0.0394062	0.0372436	0.0397254	0.0385107	0.0387478	0.0437234	0.0389428	0.0365233	0.0387108	0.0413144	0.0542549	0.045654	0.0413681	0.0427019	0.0419753	0.0479345	0.045414	0.0465922	0.0401187	0.0526029	0.0472021	0.0348024	0.0398102	0.0406985	0.0426471	0.0385614	0.0386912	0.0349327	0.0385898	0.0409477	0.0448375	0.044138	0.0398154	0.0391993	0.0389784	0.0408166	0.0500354	0.042275	0.0473043	0.0513764	0.0416878	0.039471	0.0456676	0.0466702	0.0425558	0.0482175	0.0421864	0.055621	0.0533734	0.0444668	0.0348068	0.0379984	0.0361152	0.0320419	0.0328609	0.0385266	0.0331402	0.0339717	0.0390075	0.0389588	0.0384728	0.0388368	0.0380275	0.037295	0.0350192	0.036407	0.0419536	0.0381156	0.0354449	0.0375396	0.0402507	0.0416502	0.0396131	0.0434321	0.03883	0.042306	0.0471295	0.0424701	0.0381489	0.0431311	0.0390419	0.0468211	0.0375668	0.0440175	0.0486215	0.0422622	0.0398639	0.0397594	0.0321117	0.0344001	0.0467521	0.0370024	0.0407185	0.0365788	0.034785	0.0463849	0.0475105	0.0410914	0.0395266	0.038255	0.0412407	0.0441497	0.0410791	0.0436822	0.039198	0.051101	0.0462758	0.040659	0.0380487	0.050589	0.0452333	0.0463986	0.0410886	0.0402507	0.0440343	0.050787	0.0436415	0.0455516	0.0496351	0.0459397	0.0490665	0.0401733	0.0461306	0.0515621	0.0450771	0.0503234	0.0454555	0.0426023	0.0460696	0.0449996	0.0483179	0.0444215	0.055	0.0459732	0.0449448	0.0500095	0.0458681	0.0493427	0.0759805	0.0520869	0.0423639	0.041609	0.0515625	0.0457197	0.0526707	0.043992	0.0469346	0.0426437	0.059373	0.041141	0.0421867	0.0510259	0.0428147	0.0509999	0.0454526	0.0455042	0.0581551	0.0447672	0.0521641	0.0446801	0.0463924	0.0464295	0.0576333	0.0512196	0.0537785	0.0493222	0.0399204	0.0625523	0.0604533	0.0566248	0.0760421	0.0587816	0.0449102
"Schiermonnikoog"	0.0434105	0.0507516	0.0502422	0.0407232	0.0401703	0	0.043082	0.0345097	0.0363262	0.0352916	0.0546112	0.0408608	0.034689	0.035417	0.0320654	0.0462558	0.038632	0.0349384	0.0402316	0.0358215	0.0356328	0.0353155	0.0387883	0.0319864	0.0338915	0.0441653	0.051822	0.0399736	0.0408195	0.0433128	0.0332546	0.0349587	0.0582625	0.0565719	0.0590432	0.05668	0.0653299	0.0587763	0.0526397	0.0603316	0.0554838	0.0560956	0.0547498	0.0535272	0.0530444	0.0561237	0.0554383	0.0612272	0.0600154	0.0599229	0.0519043	0.0518482	0.0594214	0.0607318	0.0545374	0.0577615	0.0569703	0.0552057	0.0540849	0.0590757	0.0569593	0.056657	0.0491605	0.0515671	0.05058	0.0538825	0.0494836	0.049149	0.0467357	0.0532772	0.0513775	0.048926	0.0516537	0.0487723	0.0526175	0.0543451	0.0542403	0.0586121	0.0512857	0.0527349	0.0536388	0.0535091	0.0537282	0.0517651	0.0585269	0.056972	0.054725	0.0552655	0.0517236	0.054274	0.041981	0.049465	0.0429307	0.0492298	0.0428996	0.0422065	0.0383996	0.0418297	0.0578345	0.0491901	0.0483354	0.0519795	0.0519249	0.0498745	0.0525457	0.0496476	0.0513392	0.051693	0.0507432	0.0572293	0.0502362	0.0518829	0.0494391	0.0506723	0.049588	0.0520017	0.0538078	0.0583513	0.0542706	0.0506943	0.0502163	0.0553165	0.0570526	0.0568093	0.05134	0.0546461	0.0570183	0.0551612	0.056222	0.0515479	0.0568727	0.051754	0.0499404	0.0575121	0.0586189	0.0519349	0.0516209	0.0510129	0.0534028	0.0732634	0.0516241	0.0545915	0.0471787	0.0495223	0.0479785	0.0495111	0.0498315	0.0510797	0.0469196	0.0504983	0.058767	0.051191	0.0534841	0.05201	0.0501906	0.0495769	0.0528517	0.0517898	0.0525861	0.049458	0.0516119	0.052836	0.0541156	0.0520117	0.0505961	0.0590122	0.0573147	0.0531383	0.0525287	0.0527483	0.0498423	0.0491228	0.0526606	0.0524465	0.0534739	0.0505543	0.0537451	0.0518903	0.0531746	0.0573525	0.0517797	0.051675	0.052787	0.0558451	0.0669272	0.0577664	0.0572579	0.0566146	0.0558759	0.0594897	0.0581426	0.0595077	0.0539154	0.0627822	0.0601728	0.0533222	0.0569832	0.0587616	0.0578149	0.0551382	0.0552935	0.0518985	0.0553952	0.0574448	0.0599613	0.0596904	0.055878	0.0550776	0.0548199	0.0568723	0.0638623	0.0561363	0.0605055	0.0633982	0.0573097	0.0551828	0.0593527	0.0590896	0.0564042	0.0607287	0.0566918	0.066103	0.0629264	0.0569285	0.0554415	0.055571	0.0532788	0.0498752	0.0507373	0.0554737	0.0498034	0.0516512	0.054672	0.0547311	0.0563653	0.0560245	0.0550774	0.0527411	0.0500538	0.0504792	0.0577529	0.051855	0.0502867	0.0530465	0.0554384	0.0577513	0.0539634	0.0557259	0.0537948	0.0558872	0.0595175	0.0559818	0.0534942	0.0558246	0.0533639	0.061301	0.051981	0.056309	0.0599018	0.0554452	0.0540842	0.0560569	0.0518966	0.0519087	0.0632858	0.054559	0.0583559	0.0518191	0.0534535	0.0642849	0.0645641	0.0590832	0.0552571	0.0555745	0.0578417	0.056933	0.0563127	0.0587517	0.054964	0.063563	0.059695	0.0547004	0.0526967	0.0614435	0.0589772	0.0600449	0.0566602	0.0516346	0.0553084	0.0612712	0.0544544	0.0579425	0.0613627	0.0564328	0.0603946	0.0555114	0.0605653	0.0614646	0.0572938	0.0611779	0.0591944	0.0558807	0.0595568	0.060626	0.0612854	0.0595847	0.0668232	0.0600053	0.0569536	0.0611249	0.0580317	0.0636214	0.0904271	0.062162	0.0554083	0.057162	0.0637449	0.0591671	0.0655269	0.0563493	0.0584822	0.0555345	0.0715591	0.0551914	0.0558567	0.0647536	0.056514	0.0624187	0.0595497	0.0574434	0.0703828	0.0576638	0.0643679	0.0594611	0.0565719	0.0584699	0.0696703	0.0622322	0.0666582	0.0605955	0.0516074	0.0732975	0.0724677	0.0665272	0.0812841	0.0710895	0.0614034
