1.03884178	1.18092256	6.42395098	0.25138249	-0.15015536	0.91816201	1.85546358	-0.58606970	-1.77903402	0.09645391	0.17877280	0.79504119	-0.23661694	-0.93020663	1.16317015	-0.58619559	-0.31936052	-0.38917491	-1.13782108	1.00949949	-2.06236024	0.59433735	-1.29191927	1.57757547	0.97483459	-1.81173204	1.70511760	-0.72483358	2.05372552	0.58885770	1.02038809	-1.09678659	0.51428958	2.53062543	0.60335172	-0.14732955	6.13979630	1.02648376	2.00090138	0.77773143	1.27317898	-0.86533135	6.97656331	5.05536067	-1.30992701
1.18092256	1.32300334	-2.84061784	-2.16612898	0.27041955	-1.59381709	-1.20331198	-0.54457649	-2.23164400	0.75358658	-0.27995140	-0.51787865	-1.03632098	0.91613459	2.12133965	-2.34160798	0.95468400	-1.15352426	0.11377808	1.18177232	-1.58184104	0.13455499	1.25294188	1.62308685	1.41361192	1.17833848	-3.43016820	1.52583423	0.11458447	7.18048604	-0.08602089	-1.70897152	-0.21079384	-3.55652385	-1.16486261	0.29002061	-1.30459356	-2.83454038	-2.06583644	0.77028510	-2.44690831	0.94890110	-3.76444355	-1.77875560	-0.49034993
6.42395098	-2.84061784	11.80906018	-2.06279877	5.51344797	0.04636874	7.24057279	4.69845193	-0.00103296	0.63046128	-1.15977301	0.16581821	0.58497857	6.15916301	-3.33480829	-3.06857718	-1.19624267	0.90613188	5.35680650	-1.49634107	-6.62074264	-1.67901020	6.49597030	6.96268468	6.65664034	6.42136690	-2.43377975	6.76886266	5.35761289	12.42351446	5.15700753	3.53405691	5.03223458	7.91573464	-3.24826368	5.53304903	0.28818091	-2.14956658	0.48715562	6.01331352	-7.74836141	6.19192952	12.36167251	-2.15882481	-0.14061705
0.25138249	-2.16612898	-2.06279877	-0.53607679	-0.65912052	0.38588689	-2.96686865	-1.47411656	-0.70584016	-1.15862679	1.03571351	1.45552071	-2.58474581	-0.01340547	-0.64292145	-1.11369211	-0.79130226	1.55340699	-0.81576198	-2.22696318	-2.52965069	-2.72402219	0.32340181	-2.25239876	0.48407185	0.24879841	-1.79921165	0.59629417	-0.81495560	6.25094597	-1.01556096	-2.63851158	-1.14033391	-5.46872659	-1.81751491	-0.63951946	0.98460641	-2.08049382	-1.48369285	-0.15925497	0.18313642	0.01936103	-2.70975094	-3.53883538	-0.41694664
-0.15015536	0.27041955	5.51344797	-0.65912052	-0.78216425	0.00765900	0.94496057	1.30508904	-0.74054886	-0.81404910	-0.73173021	-0.11546183	-1.14711995	-1.95602452	0.25266714	-1.49669860	-1.22986353	-1.29967792	-1.42240644	0.09899648	-1.59668274	-0.31616566	-2.91052258	0.66707246	0.82625971	-0.17371872	0.79461459	-0.90178410	0.01008256	-1.59926726	-0.37848315	-0.75321419	1.54277310	1.62012242	-0.30715129	1.34726442	5.22929329	0.11598075	1.09039836	-0.78266834	0.36267597	-1.52751693	6.06606030	4.14485765	-1.62100800
0.91816201	-1.59381709	0.04636874	0.38588689	0.00765900	0.79748225	-3.97663749	-0.80733704	-0.47529411	0.10928286	0.99516701	-0.40340292	-2.74940271	0.65337405	-0.95119249	-2.41601435	-1.58738797	-1.23219396	-0.14898246	3.58076771	0.36561367	-0.77296305	0.99018133	-5.26325336	1.15085137	0.91557793	-5.72417968	1.26307369	-0.14817608	6.91772549	-0.34878144	-1.97173206	-0.47355439	-5.18292274	-4.49666480	0.02726006	-2.65961261	-3.39886993	-1.91309893	0.50752455	0.47796403	0.68614055	6.85588354	-4.82811251	-0.81160070
1.85546358	-1.20331198	7.24057279	-2.96686865	0.94496057	-3.97663749	2.67208539	0.12996454	-2.05035991	0.44048551	0.70732115	-2.59899931	-1.69768378	1.59067562	2.13550405	-1.81126801	0.30531026	-2.29620812	0.78831911	0.30678753	-3.92400570	-1.79509831	1.92748290	-0.99251416	2.08815295	1.85287950	-1.96158270	2.20037526	0.78912550	7.85502706	0.58852013	-1.03443049	0.46374718	-2.57962209	0.43433678	0.96456163	-3.99079987	-3.40619710	-3.74677607	1.44482613	-4.09043662	1.62344212	-7.61346448	-4.62777653	-0.10519060
-0.58606970	-0.54457649	4.69845193	-1.47411656	1.30508904	-0.80733704	0.12996454	-2.41215632	-0.12205753	-1.62904514	-1.54672624	-0.93045786	-1.96211599	-2.30493258	-0.56232890	-2.31169464	-2.04485957	-2.11467396	-1.08938709	-0.71599956	-1.55325668	-1.13116170	0.46150465	-0.14792358	0.22119877	-1.33834468	-0.02038145	-1.36145495	-0.69425393	-1.91881771	-1.25819261	-0.28769396	0.40206642	0.80512639	-1.12214733	1.37770926	4.41429725	-0.69901529	0.27540233	-1.23529268	-0.45232007	-1.25789397	5.25106426	3.32986162	-0.75966977
-1.77903402	-2.23164400	-0.00103296	-0.70584016	-0.74054886	-0.47529411	-2.05035991	-0.12205753	-1.20177825	-0.72287695	-2.94757417	0.01758442	-1.44122585	-1.91547497	-2.55986017	-1.66481301	-1.60162183	-1.88043330	-2.03078181	-0.34882717	-1.12951184	-0.89190446	-1.23409220	-0.27950255	-1.48662386	-1.94236163	-1.86655536	-2.99822933	-1.40098306	-2.03734324	-1.80200162	-1.88604924	-1.45606175	-1.45863043	0.30222087	-1.67814663	-0.83449421	-2.70626308	-0.43445756	-1.84271036	-2.80128197	-2.81155903	-0.75923341	-1.66746792	-0.42858325
0.09645391	0.75358658	0.63046128	-1.15862679	-0.81404910	0.10928286	0.44048551	-1.62904514	-0.72287695	-0.84593396	-0.67191406	-0.81005600	-0.39137848	-0.16833406	1.15662409	-0.99109296	0.13933426	0.10131129	-0.97069057	1.03217061	-0.66722736	0.62799144	0.16847322	-2.00410514	0.32914327	0.09386982	-0.99455141	0.44136558	-0.96988418	6.09601739	-1.17048955	-2.79344017	-1.29526249	-1.77231119	-2.18834172	-0.79444804	-1.04433424	-2.96555162	0.89429374	-0.31418355	0.10769936	-0.13556756	-4.08707194	2.43806649	-0.51255586
