0.0000	0.0000	0.0001	-0.0027	-0.0003	0.0029	-0.0012	-0.0006	0.0007	0.0002	0.0011	-0.0003	-0.0045	-0.0014	-0.0005	0.0005	0.0002	-0.0057	0.0003	-0.0010	0.0003	-0.9664	-0.0009	0.0001	-0.0030	-0.0015	-0.0064	0.0008	-0.0005	-0.0014	0.0002	-0.0011	-0.0010	-0.0000	-0.0001	-0.0007	-0.0002	-0.0030	-0.0012	-0.0012	-0.0006	-0.0015	-0.0023
0.0000	0.0000	-0.9652	-0.0009	-0.0026	0.0031	-0.0008	-0.9664	-0.0089	-0.9713	-0.9688	-0.9725	-0.0007	0.0002	-0.0029	0.0006	-0.9768	0.0004	-0.0013	-0.0025	-0.9720	-0.0003	-0.0008	-0.0011	-0.0004	-0.0014	-0.0007	-0.0003	0.0002	-0.0007	-0.0008	-0.9673	-0.0054	-0.0004	0.0001	-0.0044	-0.0011	-0.0011	-0.0031	-0.0011	-0.0005	-0.0014	-0.0017
0.0001	-0.9713	0.0000	-0.0008	-0.9705	-0.9623	-0.0007	-0.0051	-0.0038	-0.0051	-0.0041	-0.0088	-0.0006	-0.0111	-0.9752	-0.0060	0.0015	0.0005	-0.9723	-0.9695	-0.9684	-0.0002	-0.0013	-0.0010	-0.0003	-0.0095	-0.0006	-0.0002	0.0003	-0.0006	-0.0007	-0.0008	-0.0056	-0.0003	-0.9697	-0.9717	-0.0065	-0.0010	-0.0010	-0.0010	-0.9629	-0.9638	-0.0007
-0.0018	-0.0009	-0.0008	0.0000	-0.0012	0.0021	-0.0005	-0.0015	-0.0002	-0.0007	0.0002	-0.0012	-0.0005	-0.0022	-0.0014	-0.0004	-0.0007	-0.0003	-0.0006	-0.0019	-0.0006	-0.0003	-0.0018	-0.0015	0.0000	-0.0024	-0.9684	-0.0016	-0.0024	-0.0078	-0.0019	-0.0020	-0.0019	-0.0004	-0.0010	-0.0016	-0.0010	-0.0038	-0.0021	-0.0006	-0.0015	-0.0024	-0.0019
-0.0003	-0.0019	-0.9706	-0.0012	0.0000	0.0028	-0.0011	-0.9698	-0.0005	-0.9711	-0.0015	-0.9730	-0.0010	-0.0001	-0.0089	-0.9759	-0.9742	0.0001	0.0008	-0.0012	-0.9759	-0.0006	-0.0011	-0.0015	-0.0007	-0.0017	-0.0010	-0.0006	-0.0002	-0.0010	-0.0011	-0.9676	-0.0046	-0.0007	-0.9727	-0.0062	-0.9708	-0.0014	-0.0010	-0.0014	-0.0008	-0.0017	-0.0063
0.0029	0.0031	-0.9691	0.0021	0.0028	0.0000	0.0022	-0.9719	0.0003	-0.9616	-0.9650	-0.9698	0.0022	0.0013	-0.9709	-0.9651	0.0012	0.0033	0.0033	0.0021	0.0034	0.0026	-0.0006	0.0018	0.0025	0.0016	0.0022	0.0027	0.0031	0.0022	0.0021	0.0020	0.0021	0.0025	0.0040	-0.9655	0.0029	0.0018	0.0019	0.0019	0.0025	0.0016	-0.0028
-0.0014	-0.0008	-0.0007	-0.0005	-0.0011	0.0022	0.0000	-0.0014	-0.0000	-0.0006	0.0003	-0.0011	-0.0022	-0.0021	-0.0013	-0.0003	-0.0006	-0.0021	-0.0005	-0.0018	-0.0004	-0.0011	-0.0017	-0.0012	-0.0004	-0.0023	-0.0024	-0.0021	-0.0030	-0.0008	-0.0005	-0.0018	-0.0018	-0.0001	-0.0008	-0.0015	-0.0009	-0.0047	-0.0020	-0.0011	-0.0014	-0.0023	-0.0022
-0.0006	-0.9690	-0.0011	-0.0015	-0.0039	-0.9697	-0.0014	0.0000	-0.0016	-0.0003	-0.9682	-0.9708	-0.0013	-0.9697	-0.0057	-0.9684	-0.0050	-0.0002	-0.0134	-0.0041	-0.9671	-0.0009	-0.9654	-0.0018	-0.0010	-0.9687	-0.0013	-0.0009	-0.0005	-0.0013	-0.0014	-0.0016	-0.9685	-0.0010	-0.9630	-0.0093	-0.0055	-0.0017	-0.0048	-0.0017	0.0004	-0.0020	0.0002
0.0007	-0.0107	-0.0018	-0.0002	-0.0028	0.0029	-0.0000	-0.0000	0.0000	-0.0022	-0.0014	-0.0056	0.0000	-0.0012	-0.0089	-0.0074	0.0003	0.0011	0.0004	-0.0011	0.0025	0.0004	-0.9656	-0.0004	0.0003	-0.9737	0.0000	0.0004	0.0009	-0.0000	-0.0001	0.0009	-0.0032	0.0003	0.0009	-0.0118	-0.0062	-0.0004	-0.0078	-0.0004	-0.0010	-0.0003	-0.0016
0.0002	-0.0065	-0.0081	-0.0007	-0.9743	0.0033	-0.0006	-0.0061	-0.9715	0.0000	0.0007	-0.9759	-0.0005	-0.0010	-0.0023	0.0019	0.0019	0.0006	-0.9721	-0.0037	-0.9686	-0.0001	-0.0006	-0.0010	-0.0002	-0.9671	-0.0005	-0.0001	0.0004	-0.0005	-0.0006	-0.9677	0.0002	-0.0002	0.0003	-0.0021	-0.0028	-0.0009	-0.0009	-0.0009	-0.0003	-0.0045	-0.0009
0.0011	-0.9770	-0.0053	0.0002	-0.0037	0.0042	0.0003	-0.9692	0.0003	0.0012	0.0000	-0.0004	0.0004	-0.9674	0.0007	0.0000	-0.0051	0.0015	-0.0009	-0.0050	-0.0051	0.0008	0.0013	-0.0001	0.0007	-0.9697	0.0004	0.0008	0.0012	0.0004	0.0003	0.0001	-0.9752	0.0007	0.0011	-0.0007	-0.0132	-0.0000	0.0000	-0.0000	-0.0033	-0.9673	0.0002
-0.0003	-0.9713	-0.0039	-0.0012	-0.0005	-0.9632	-0.0011	-0.0055	-0.0026	-0.0076	-0.0015	0.0000	-0.0010	-0.0012	-0.0012	-0.0007	-0.0011	0.0000	-0.9696	-0.9739	-0.0086	-0.0007	-0.0004	-0.0015	-0.0008	-0.0005	-0.0010	-0.0006	-0.0002	-0.0011	-0.0012	-0.9676	-0.0017	-0.0007	-0.0001	-0.0002	-0.0074	-0.0015	-0.0014	-0.0014	-0.9648	-0.0017	-0.0002
-0.0028	-0.0007	-0.0006	-0.0037	-0.0010	0.0022	-0.0022	-0.0013	0.0000	-0.0005	0.0004	-0.0010	0.0000	-0.0020	-0.0012	-0.0002	-0.0005	0.0008	-0.0004	-0.0017	-0.0004	-0.0000	-0.0016	-0.0026	-0.0058	-0.0022	-0.0015	-0.0020	0.0001	-0.0082	-0.0036	-0.0018	-0.0017	-0.0016	-0.0008	-0.0014	-0.0009	-0.0005	-0.0019	-0.0010	-0.0013	-0.0022	-0.0031
-0.0014	0.0002	-0.0045	-0.0022	-0.0001	-0.9684	-0.0021	-0.9700	-0.0001	-0.0027	-0.9641	-0.0010	-0.0020	0.0000	-0.0030	-0.9688	0.0003	-0.0010	-0.0010	-0.0022	-0.9673	-0.0017	-0.0006	-0.0025	-0.0018	-0.9667	-0.0020	-0.0016	-0.0012	-0.0021	-0.0022	-0.0023	-0.9692	-0.0018	0.0007	-0.9692	-0.9730	-0.0025	-0.0024	-0.0024	-0.0018	-0.0051	-0.0013
-0.0005	-0.0027	-0.0124	-0.0014	-0.0020	-0.9660	-0.0013	-0.9745	-0.0072	-0.0002	-0.0011	0.0003	-0.0012	-0.0031	0.0000	-0.0005	-0.0040	-0.0001	-0.9760	-0.0080	-0.9766	-0.0008	-0.0009	-0.0017	-0.0009	-0.0126	-0.0012	-0.0008	-0.0003	-0.0012	-0.0013	-0.0089	-0.9765	-0.0009	-0.9681	-0.0001	-0.0064	-0.0016	-0.9767	-0.0016	-0.9688	-0.0019	-0.0003
0.0005	-0.0001	-0.0031	-0.0004	-0.0089	0.0035	-0.0003	-0.9686	-0.0020	0.0019	-0.9737	-0.0037	-0.0002	-0.9695	-0.0044	0.0000	-0.0010	0.0009	-0.0056	-0.0004	-0.9639	0.0001	0.0005	-0.0007	0.0000	-0.9691	-0.0002	0.0002	0.0006	-0.0003	-0.0003	-0.0005	-0.0062	0.0001	0.0005	-0.0012	0.0015	-0.0007	-0.0006	-0.0006	0.0015	-0.9689	-0.0009
0.0002	-0.9756	0.0013	-0.0007	-0.0031	0.0027	-0.0006	-0.0037	-0.0001	0.0016	-0.0069	-0.0041	-0.0005	0.0002	-0.0023	-0.0017	0.0000	0.0005	-0.9764	-0.0053	-0.0100	-0.0002	-0.0031	-0.0010	-0.0003	-0.0044	-0.0005	-0.0001	0.0003	-0.0006	-0.0007	-0.9671	-0.0030	-0.0002	0.0011	-0.0052	-0.0045	-0.0010	-0.9701	-0.0009	0.0011	-0.9679	-0.0003
-0.0058	0.0004	0.0005	-0.0016	0.0001	0.0033	-0.0047	-0.0002	0.0011	0.0006	0.0015	0.0000	0.0004	-0.0010	-0.0001	0.0009	0.0005	0.0000	0.0006	-0.0006	0.0007	0.0001	-0.0006	-0.0048	-0.0035	-0.0011	-0.0029	-0.9727	0.0014	-0.0018	-0.0016	-0.0007	-0.0006	-0.0052	0.0003	-0.0003	0.0002	-0.0000	-0.0008	-0.0001	-0.0002	-0.0011	-0.0008
0.0003	-0.0024	-0.0107	-0.0006	0.0008	0.0033	-0.0005	-0.0090	0.0003	-0.9686	-0.0006	-0.9753	-0.0004	-0.0010	-0.9737	-0.0055	-0.9762	0.0006	0.0000	-0.0015	-0.0070	-0.0001	-0.0006	-0.0009	-0.0002	-0.9678	-0.0004	-0.0000	0.0004	-0.0005	-0.0006	-0.0007	-0.0057	-0.0001	0.0003	-0.9741	-0.0055	-0.0009	-0.0001	-0.0008	-0.9642	-0.9681	-0.0031
-0.0010	-0.9741	-0.0008	-0.0019	0.0003	0.0021	-0.0018	-0.0006	0.0004	-0.9676	-0.9734	-0.9676	-0.0017	-0.0022	-0.0008	-0.0004	-0.0072	-0.0006	-0.0055	0.0000	-0.0005	-0.0013	-0.0018	-0.0022	-0.0014	-0.0024	-0.0017	-0.0013	-0.0008	-0.0017	-0.0018	-0.0019	-0.0019	-0.0014	-0.0009	-0.0048	-0.9713	-0.0021	-0.0011	-0.0021	-0.0015	-0.0024	-0.0010
0.0003	-0.0113	-0.0030	-0.0006	-0.0134	0.0034	-0.0004	-0.9641	0.0021	-0.9648	-0.0060	-0.0120	-0.0004	-0.0020	-0.9693	-0.9667	-0.0038	0.0007	-0.0040	-0.0005	0.0000	-0.0000	-0.0005	-0.0008	-0.0001	-0.9665	-0.0004	0.0000	0.0005	-0.0004	-0.0005	-0.0006	-0.0032	-0.0001	0.0004	-0.9753	-0.0077	-0.0008	-0.0007	-0.0008	-0.0001	-0.0001	-0.0024
-0.0059	-0.0003	-0.0002	-0.0026	-0.0006	0.0026	-0.0016	-0.0009	0.0004	-0.0001	0.0008	-0.0007	0.0001	-0.0017	-0.0008	0.0001	-0.0002	0.0011	-0.0001	-0.0013	-0.0000	0.0000	-0.0013	-0.0011	0.0006	-0.0018	0.0003	-0.0054	-0.0009	-0.0059	-0.0022	-0.0014	-0.0014	-0.0006	-0.0004	-0.0010	-0.0005	-0.0009	-0.0015	-0.0001	-0.0009	-0.0018	-0.0047
-0.0009	-0.0008	-0.0010	-0.0018	-0.0011	-0.9604	-0.0017	-0.9678	-0.0019	0.0008	-0.9678	-0.0014	-0.0016	-0.0007	-0.9699	0.0009	-0.9646	-0.0006	-0.0006	-0.0018	-0.0005	-0.0013	0.0000	-0.0021	-0.0014	-0.0023	-0.0016	-0.0012	-0.0008	-0.0017	-0.0018	-0.0019	-0.0018	-0.0013	-0.0009	-0.0010	0.0003	-0.0021	-0.0020	-0.0020	-0.0014	-0.0023	-0.0012
-0.0024	-0.0011	-0.0010	-0.0023	-0.0015	0.0018	-0.0013	-0.0018	-0.0004	-0.0010	-0.0001	-0.0015	-0.0010	-0.0025	-0.0017	-0.0007	-0.0010	-0.0021	-0.0009	-0.0022	-0.0008	-0.0002	-0.0021	0.0000	-0.0003	-0.0027	-0.0016	-0.0006	-0.0009	-0.0029	-0.0009	-0.0022	-0.0022	-0.0006	-0.0012	-0.0019	-0.0013	-0.0032	-0.0024	-0.0018	-0.0018	-0.0027	-0.0027
-0.0014	-0.0004	-0.0003	-0.0076	-0.0007	0.0025	-0.0001	-0.0010	0.0003	-0.0002	0.0007	-0.0008	-0.0009	-0.0018	-0.0009	0.0000	-0.0003	-0.9627	-0.0002	-0.0014	-0.0001	-0.0009	-0.0014	-0.0080	0.0000	-0.0019	0.0002	-0.0026	0.0011	-0.0084	-0.9724	-0.0015	-0.0015	0.0002	-0.0005	-0.0011	-0.0006	-0.0004	-0.0016	-0.0008	-0.0010	-0.0019	-0.0010
-0.0015	-0.9677	-0.0055	-0.0024	-0.9642	0.0016	-0.0023	-0.0033	-0.9733	-0.9706	-0.0002	-0.0004	-0.0022	-0.9652	-0.9730	-0.9681	-0.0024	-0.0011	-0.0011	-0.9649	-0.0059	-0.0018	-0.9687	-0.0027	-0.0019	0.0000	-0.0022	-0.0018	-0.0014	-0.0022	-0.0023	-0.9649	-0.0016	-0.0019	0.0000	-0.0074	-0.9664	-0.0026	-0.0026	-0.0026	-0.0020	-0.0029	-0.0002
-0.0008	-0.0007	-0.0006	-0.0016	-0.0010	0.0022	-0.0027	-0.0013	0.0000	-0.0005	0.0004	-0.0010	-0.0015	-0.0020	-0.0012	-0.0002	-0.0005	0.0004	-0.0004	-0.0017	-0.0004	-0.0012	-0.0016	-0.0020	-0.0013	-0.0022	0.0000	-0.0011	-0.0007	-0.0016	-0.9686	-0.0018	-0.0017	-0.0003	-0.0008	-0.0014	-0.0009	-0.0019	-0.0019	-0.0005	-0.0013	-0.0022	-0.0001
0.0005	-0.0003	-0.0002	-0.0006	-0.0006	0.0027	-0.0016	-0.0009	0.0004	-0.0001	0.0008	-0.0006	-0.0008	-0.0016	-0.0008	0.0002	-0.0001	-0.0060	-0.0000	-0.0013	0.0000	-0.0009	-0.0012	-0.0004	-0.0021	-0.0018	-0.9684	0.0000	-0.0008	-0.0022	-0.0006	-0.0014	-0.0013	-0.0004	-0.0004	-0.0010	-0.0004	-0.0021	-0.0015	-0.0012	-0.0009	-0.0018	-0.0010
0.0001	0.0002	0.0003	-0.0084	-0.0002	0.0031	-0.0014	-0.0005	0.0009	0.0004	0.0012	-0.0002	0.0004	-0.0012	-0.0003	0.0006	0.0003	0.0013	0.0004	-0.0008	0.0005	0.0002	-0.0008	-0.0014	-0.0004	-0.0014	-0.9683	0.0003	0.0000	-0.0035	-0.0003	-0.0009	-0.0009	-0.0020	0.0001	-0.0006	-0.0000	0.0003	-0.0011	0.0002	-0.0005	-0.0014	-0.0008
-0.0004	-0.0007	-0.0006	-0.0044	-0.0010	0.0022	-0.0017	-0.0013	-0.0000	-0.0005	0.0004	-0.0011	-0.0076	-0.0021	-0.0012	-0.0003	-0.0006	-0.0016	-0.0005	-0.0017	-0.0004	-0.0079	-0.0017	-0.0025	-0.0009	-0.0022	-0.9715	-0.0007	-0.0055	0.0000	-0.0023	-0.0018	-0.0018	-0.0021	-0.0008	-0.0014	-0.0009	-0.0025	-0.0019	-0.0025	-0.0013	-0.0022	-0.0001
-0.0001	-0.0008	-0.0007	-0.0030	-0.0011	0.0021	-0.0008	-0.0014	-0.0001	-0.0006	0.0003	-0.0012	-0.0011	-0.0022	-0.0013	-0.0003	-0.0007	-0.0005	-0.0006	-0.0018	-0.0005	-0.0022	-0.0018	-0.0007	-0.0030	-0.0023	-0.0034	-0.0002	-0.0003	-0.0027	0.0000	-0.0019	-0.0018	-0.0009	-0.0009	-0.0015	-0.0010	-0.0011	-0.0020	-0.0011	-0.0014	-0.0023	-0.0010
-0.0011	-0.9698	-0.9743	-0.0020	-0.9751	0.0020	-0.0018	-0.0001	-0.0013	-0.0036	-0.9675	-0.0041	-0.0018	-0.9678	-0.9711	-0.9677	0.0000	-0.0007	-0.0007	-0.0012	-0.0017	-0.0014	-0.0024	-0.0022	-0.0015	-0.0023	-0.0018	-0.0014	-0.0009	-0.0018	-0.0019	0.0000	-0.0005	-0.0015	-0.0010	-0.9728	-0.0011	-0.0022	-0.0021	-0.0022	-0.0016	-0.0025	-0.0033
-0.0010	-0.0066	-0.0016	-0.0019	-0.0116	0.0021	-0.0018	-0.0001	-0.0014	-0.0033	-0.0061	-0.0018	-0.0017	-0.0063	-0.9720	-0.9728	-0.0017	-0.0006	-0.9661	-0.0019	0.0004	-0.0014	-0.0018	-0.0022	-0.0015	-0.0019	-0.0017	-0.0013	-0.0009	-0.0018	-0.0018	-0.0006	0.0000	-0.0014	-0.9669	-0.0085	-0.9704	-0.0021	-0.0021	-0.0021	-0.0015	-0.0014	-0.0057
-0.0054	-0.0004	-0.0003	-0.0000	-0.0007	0.0025	-0.0001	-0.0010	0.0003	-0.0002	0.0007	-0.0007	-0.0010	-0.0018	-0.0009	0.0001	-0.0002	-0.0017	-0.0001	-0.0014	-0.0001	-0.0002	-0.0013	-0.0008	-0.0004	-0.0019	-0.0015	-0.0017	-0.0000	-0.0028	-0.0014	-0.0015	-0.0014	0.0000	-0.0005	-0.0011	-0.0006	-0.0009	-0.0016	-0.0010	-0.0010	-0.0019	-0.0034
-0.0001	0.0001	0.0004	-0.0010	-0.0002	-0.9595	-0.0008	-0.0006	0.0009	0.0017	0.0011	-0.0015	-0.0008	-0.9638	-0.0004	0.0005	0.0002	0.0003	0.0003	-0.0009	0.0004	-0.0004	-0.0009	-0.0012	-0.0005	0.0000	-0.0008	-0.0004	0.0001	-0.0008	-0.0009	-0.0010	-0.9634	-0.0005	0.0000	-0.0007	-0.0001	-0.0012	-0.0011	-0.0012	-0.0005	-0.0014	-0.0016
