loc_ssize	word_ssize	corr
5	5	0.7960654089290555
5	5	0.9506603768412363
5	5	0.6396413979210958
5	5	0.5812068940847175
5	5	0.7692134648408593
5	5	0.45623442216586585
5	5	0.7841684726928835
5	5	0.7844508903316066
5	5	0.9467591154908351
5	5	0.44232430909356923
5	5	0.3472901921816174
5	5	0.20111201226442266
5	5	0.9331832353269665
5	5	0.5538882574041986
5	5	0.6929149046525364
5	5	0.4398666889558076
5	5	0.9140663127734948
5	5	0.9088512966512206
5	5	0.8730160011551736
5	5	0.8317948916994502
5	5	0.3381611949434888
5	5	0.6257481270370844
5	5	0.45355376623320454
5	5	0.6459910900656826
5	5	0.9387348871512913
5	5	-0.09060548117298044
5	5	0.7041405377939225
5	5	0.534624189563123
5	5	0.3382371971488674
5	5	0.7490998771654429
5	5	0.8282206635014367
5	5	0.5124948529489273
5	5	0.5803875609166261
5	5	0.91002955152791
5	5	0.4639579963696013
5	5	0.8277793191943101
5	5	0.5445082326627935
5	5	0.5601996064196575
5	5	0.5781540300319441
5	5	0.7288382506331913
5	5	0.5989140041135878
5	5	0.2844850911052153
5	5	0.6098442561965919
5	5	0.8111915587007704
5	5	0.8899932230424203
5	5	0.6893608988120205
5	5	0.5437249384741991
5	5	0.7700016244840125
5	5	0.5507861788821102
5	5	0.1422987332863628
5	5	0.19474384196636363
5	5	0.9065259764063219
5	5	0.7552217387572053
5	5	0.7885241319371731
5	5	0.8143485700614637
5	5	0.7964317794229585
5	5	0.34293955062136267
5	5	0.20707444836626074
5	5	0.4789093078942442
5	5	0.6004820010035044
5	5	0.7497317825723081
5	5	0.1783719259004525
5	5	0.6911286532490019
5	5	0.782727382602967
5	5	0.9403037895996335
5	5	0.019952046724737823
5	5	0.480280284506561
5	5	0.936603364936707
5	5	0.557065869067415
5	5	0.5591144166179607
5	5	0.7699556539032458
5	5	0.80283427642077
5	5	0.7140319920136224
5	5	0.9144196741844711
5	5	0.8056537782706127
5	5	0.44340866857836164
5	5	0.7208413947913751
5	5	0.9430126795492935
5	5	0.42828924577894306
5	5	0.3803422892768857
5	5	0.46675642164325604
5	5	0.7013459902936295
5	5	0.6665690422748949
5	5	0.7188235408985637
5	5	-0.09644302940917099
5	5	0.9875233081988128
5	5	-0.09249503766627029
5	5	-0.34787276743905027
5	5	0.9145326274818879
5	5	0.5794326020443141
5	5	0.7311314113828047
5	5	0.807437656902999
5	5	0.5185981099973717
5	5	0.695252429929002
5	5	0.19468148160809942
5	5	0.7378879088733452
5	5	0.6821468195697161
5	5	0.6158575545899233
5	5	0.7417768761613899
5	5	0.6395429311620295
5	10	0.8703278777375919
5	10	0.8420650775026585
5	10	0.8466033253825085
5	10	0.7532041995012064
5	10	0.6546210752638159
5	10	0.9866325210427438
5	10	0.8431290795931453
5	10	0.819548750982026
5	10	0.9651065103439165
5	10	0.9255080255671727
5	10	0.8339219462902848
5	10	0.8982312003257937
5	10	0.925999068117062
5	10	0.7230964320783564
5	10	0.8607421396742206
5	10	0.8710327763021526
5	10	0.9235632724217068
5	10	0.9457297555980052
5	10	0.9365100769526288
5	10	0.6356324518721416
5	10	0.6585197306849842
5	10	0.6815323834251422
5	10	0.9187594143263565
5	10	0.5686018297215217
5	10	0.8195253575341925
5	10	0.9599606886367182
5	10	0.7886342482644699
5	10	0.8158105944435586
5	10	0.5958686179313744
5	10	0.7811309335821895
5	10	0.7394397471588943
5	10	0.7940699181126215
5	10	0.7509019562037383
5	10	0.9586744542634265
5	10	0.8985137689629485
5	10	0.9053554836716146
