sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80
0.2771037309651883	0.517136843292878	0.4460524924147181	0.45466530520617293	0.694569226436012	0.43163832266291996	0.6331245837188534	0.5059126177450706	0.6230922327315204	0.7775200995445165	0.7309381951392045	0.5349360990811188	0.690383450328246	0.7824411251937052	0.7497526039540308	0.8293690358709688	0.7871618169767585	0.8228665745759106	0.8096039251241441	0.8429086329119104	0.8334539677101028	0.7599918563165708	0.8285573627891818	0.8989438374974859	0.8620423895973855	0.9245650516855569	0.8759085968287527	0.8705878804236115	0.8904317218307704	0.8754027827135468	0.9151865917998856	0.8753078114786403	0.8667373182598871	0.8869055372182797	0.9351325646831261	0.8804751200589667	0.9286452207445611	0.9153264089558499	0.9279901242989728	0.9183802747179511	0.9405507573589749	0.9419783823927916	0.9235432383927192	0.9577446808844324	0.9374902089587743	0.9505404685521022	0.9465582858625303	0.9614321747928131	0.9642382211411237	0.966354130607448	0.966043123879475	0.9644472234985724	0.9699577507345107	0.9626568171738671	0.9632989980628949	0.9459347289078928	0.9742025393075496	0.971210575455945	0.9784210304769828	0.9677967145650979	0.9837102512780779	0.966241008099064	0.9777065244128005	0.9811209643628734	0.9754802823214764	0.9729375748565396	0.9880710489680581	0.9841387964321046	0.9936722136308747	0.9940633496914966	0.9903331486908841	0.9920679016898614	0.9935956415745778	0.9969435818751254	0.9952014112221056	0.993886497837991	0.9970597487353666	0.9992557572270694	0.9997988756132394	0.9999999834018193
0.3571364309731032	0.41732203753115266	0.47664182923204046	0.5181740291030833	0.4459688980339351	0.6519659767709567	0.6955884952597061	0.6554522838281042	0.7134984880004177	0.8261250497697085	0.6782871576685456	0.6576165209508096	0.7964038866041369	0.7097118322454278	0.7801621139153448	0.820655198088006	0.766330456115206	0.8189094829734054	0.8403551651569111	0.7852551594391493	0.8244499683920883	0.8722787387675361	0.813677264956515	0.7647991899663197	0.7810617940926072	0.8616123015518938	0.7523869703640906	0.8628110423065979	0.8952136687811425	0.9134217163675652	0.9078462788310858	0.7836587550702059	0.9267409146032941	0.9236052575217727	0.905953919748384	0.9242818381893433	0.8748589584112382	0.9361206375016847	0.9412106966986272	0.9260924123675071	0.9103995944284023	0.956042552010135	0.9460702384695244	0.95336344938518	0.953908799045252	0.9541337745407927	0.9490589866421631	0.9504974032715756	0.9594990509900542	0.9507605449860174	0.9686644930558901	0.9645784951163716	0.9769211143384671	0.9746838150161489	0.9660966654907094	0.9675565147324948	0.9580767707167185	0.9643355794171857	0.9698535243477062	0.975392243877441	0.9905264909192426	0.9705067164308141	0.9894792109650171	0.9703913762953332	0.9760470586052556	0.9837255941858324	0.9915298921423423	0.9790131891227314	0.989632996596493	0.9939695165455913	0.9899954919658016	0.9963172506935182	0.9903035064267913	0.9910076145819393	0.9943519484910375	0.9962859057446688	0.999459612404726	0.9992194963983203	0.9995194447491507	0.9999999834018193
0.4188930501667674	0.28461651053572523	0.593552471632418	0.5824168804316364	0.7378152165287999	0.5875239243713084	0.5025436474978046	0.8091141910121309	0.6225591922483147	0.6971700370903127	0.784264227140744	0.5407554913432328	0.6360870158185932	0.7423815554584213	0.8334249429143404	0.844188186323403	0.8639811106304974	0.8523762168783918	0.8321835776964492	0.7763843921827156	0.8930353781396118	0.7899585616446199	0.8569609999995318	0.8807450181045013	0.8495963500001897	0.8125365260444425	0.8552182593410299	0.8893680319880783	0.8868603477316035	0.9020419647335536	0.9183806270458831	0.8694013424342394	0.9118707317322255	0.9029695025450477	0.8931763351371412	0.8642833769345446	0.9333613640494705	0.8817771220847433	0.9165084076258893	0.9405137315287811	0.9540114613001001	0.9318520840697319	0.9178543549001262	0.9540235506625967	0.9401228935690366	0.9431397767354932	0.9441576711687611	0.9547828753245411	0.9488912399245375	0.9612535041132753	0.9419174205264733	0.9521503366398667	0.9534538032615413	0.9513992600668998	0.9608708328880105	0.9739986675613542	0.9634921694615353	0.9778063230729497	0.9844260896284949	0.9709572109786351	0.9632166454266997	0.9803112796766816	0.9803482909147768	0.983606007092984	0.9729759391113755	0.9829111341240563	0.9899687021266568	0.9794528524514284	0.9930296511687814	0.9916691171922438	0.9883929595915412	0.9936587319710205	0.9899747959884011	0.9902432682493044	0.9920261896679652	0.9988188849549337	0.9987039476764622	0.9990055714220026	0.9999917383256519	0.9999999834018193
0.2771037309651883	0.28461651053572523	0.3666615757567981	0.4153804896980238	0.5153444457114611	0.6154418793656687	0.4788306134390692	0.6217221220913534	0.6665614937115919	0.696469690563576	0.7525231637197298	0.7189623232808926	0.6969036477565876	0.784828976906524	0.778944309309055	0.7701864278359063	0.7321599493655782	0.8292410620135926	0.828308171751196	0.8238710325610871	0.85957992746154	0.849693167811053	0.9012311290713946	0.8771328250124607	0.8399940374867269	0.9027007447645325	0.8413260105977362	0.8914131854196091	0.8833267173646309	0.8210698850930898	0.8476662947798375	0.8740461176008848	0.8958186995423779	0.9179901481048788	0.8981368130782489	0.9298011868531021	0.916092301458227	0.9333407028642092	0.879343915125676	0.9120558724001582	0.9464234478671771	0.9388903790105464	0.9482401419336316	0.9155407879636035	0.94284413475187	0.9350951625871837	0.9436411505947988	0.9366380427254406	0.9497188325413716	0.9431319116928888	0.9170070076735636	0.9672854788197178	0.9723024404844053	0.9481903507604401	0.9654452101923373	0.9721244958952604	0.9641174169314113	0.9755335350420251	0.9757662820256061	0.9674301682302539	0.979756709359356	0.9689075525906841	0.9909924538546971	0.9877447684888895	0.983622737172928	0.9928544147106838	0.9747248438390556	0.9883201936265281	0.9861137530950329	0.9905028566223996	0.9896847220618405	0.9964212311434679	0.9960086624787682	0.9953143445716768	0.9949276735852025	0.999313889536981	0.9973608807646477	0.991447968276348	0.9992607706601541	0.9999999834018193
0.35478706693545375	0.183876350065764	0.4511358813988847	0.5038728139473923	0.6392540559093949	0.4533946389345088	0.6222677948704916	0.6344676133842979	0.5811382969027635	0.7505310156281357	0.7725332009741099	0.750218666893663	0.618530237407431	0.7737344036764313	0.747621623795814	0.8013193849064876	0.8043362319044531	0.7871089708180384	0.831730541969286	0.8740081186030025	0.8599171824010856	0.8680851382004066	0.8211461129915929	0.8491626990008342	0.9056222804823871	0.8665705709171131	0.8342356848097648	0.8645132363221896	0.8992799532615589	0.8921467946440068	0.8867229381499562	0.8873756686131214	0.8912984796409834	0.9365884697470371	0.9307545109407395	0.8136539938287307	0.9151084249781346	0.9127749555806874	0.9244516508029113	0.9061099070006212	0.902270955614349	0.9336887681663237	0.935077690251927	0.9499180800651573	0.952299736960781	0.9429990624249663	0.9643417824146618	0.9424409669371616	0.9509296052221389	0.9536341945265471	0.9538673567589002	0.9397943861755547	0.9593509655231998	0.9539393663651966	0.9784626959134071	0.9726673453143999	0.9768028772135099	0.9623712477041199	0.9662935568267945	0.9886153772957792	0.9769666909310738	0.9697541702053112	0.9819676250888429	0.9902163381023937	0.9748826147700925	0.9870782292400749	0.9837527228541219	0.9864905881000813	0.9894910793758653	0.9941085618132335	0.9806986454904161	0.995075568720428	0.994562807357808	0.9902986144616831	0.9973950215112118	0.9921401789499825	0.9984325773411138	0.9995232042840235	0.9998006980407175	0.9999999834018193
0.6553652429210836	0.43046879561603346	0.36115000764185834	0.37488752173278284	0.4179821562533755	0.6445158746798509	0.7688946421376551	0.716177476187045	0.585340867803839	0.6885219453541525	0.7532254418655733	0.7300551121178819	0.7209942976049183	0.8095918881368853	0.8408616209604328	0.7446245355129245	0.8511056273931078	0.7973390678821116	0.8295679972163829	0.7500985590524629	0.8550764189132203	0.8840266139130926	0.8811800019193521	0.8971239679545647	0.8713938668866731	0.8813737619917204	0.9111395659537458	0.8919709951087905	0.9279069322122794	0.8838084955259563	0.8893432934991108	0.8821677714764821	0.8927435864101074	0.9362065099003896	0.874452806955538	0.9240228128229819	0.9075631435080154	0.9121174756177276	0.9256805465740279	0.9324668320083533	0.9355187800059963	0.9394052703808232	0.9489268176295115	0.9357905221396454	0.9346762225014442	0.9452748926225921	0.962374128333689	0.9408041784324778	0.9625750021518014	0.9466117736023633	0.9481385471362268	0.9677225123179488	0.9664273597648184	0.9682235667345233	0.9619336489680252	0.966775354120672	0.9847781781094911	0.9509696360449297	0.9619409707504631	0.9670741084251125	0.9731307827392752	0.9815776625541678	0.9876391791256625	0.9798986073995456	0.9918790327234676	0.9833932652439951	0.9848779700357179	0.9802211622125037	0.9946825981663814	0.9939394151360162	0.9950211487337699	0.9894839524889646	0.9931202438614667	0.9923226859703321	0.9959546564405962	0.9963125348026987	0.9959536472850289	0.9993542372640112	0.9998983049809954	0.9999999834018193
0.41316248800638794	0.588869014283604	0.634195782777973	0.27069149353468225	0.514320684662949	0.6283233868412873	0.5236603197426322	0.636060956324773	0.586219959367762	0.6338138831940909	0.7651697522296406	0.6965784458333998	0.6469901255291372	0.7353076117418345	0.7919869563887986	0.8156515337480877	0.8186922392224383	0.7562489221979076	0.7644927540852359	0.8499895825698761	0.8740464421715777	0.8453031739292175	0.8583867581579366	0.8185389918301095	0.8785700843044713	0.8891408963138429	0.847125064206282	0.8798675307471001	0.8940097515691997	0.8945090424433813	0.9046004236455694	0.879378585777278	0.8319883221835975	0.9063211868841001	0.8977678904000528	0.9370610460267462	0.909117760656287	0.9239461933477707	0.939557873980901	0.9323764347584745	0.9292598037618499	0.901231312773473	0.9179081175457715	0.9484853403291539	0.9363068928109419	0.9337779097501898	0.934665416492201	0.9607727209245771	0.9709702332124803	0.9585119753726976	0.9598234369999983	0.9521824841261658	0.9670010530219226	0.9654569398251082	0.960797243341771	0.9591778800270536	0.9748031406568433	0.9663375672849109	0.9722846869731822	0.9750081100639044	0.9786308278084237	0.97341611832779	0.9798476671321498	0.9862190097247601	0.9903315230781512	0.9812447140784395	0.9860237283501125	0.9914660428598472	0.9920795100073041	0.9860421096330282	0.9803267705990799	0.9919273084852579	0.9939338259068055	0.9888051367991099	0.987493027137129	0.9983605390100473	0.9991615765005586	0.9989962883405703	0.9993052394706005	0.9999999834018193
0.4591741358795747	0.2592922292971102	0.5200764375874923	0.5156477661827541	0.4460443037169475	0.6287583009349054	0.7092266932634081	0.6504340967964262	0.6357858255152189	0.718406293819521	0.501942954514131	0.8030641343294033	0.7524968234416659	0.7874165050990871	0.7890394953704951	0.8538152208031506	0.83250699488612	0.7327674430935	0.8735255318927135	0.8543757862003647	0.8322518527360385	0.8871761985187377	0.8569246885582172	0.835288516814638	0.8520250733568845	0.876912945128683	0.8588117959574277	0.8395545553041651	0.9018990092193582	0.9046955555890401	0.8646728389368352	0.9116557552846589	0.9147527075454442	0.9167882904973682	0.9178249825447163	0.8722005370236693	0.9013521298197239	0.9586589597734141	0.9073622137119236	0.9298860093596772	0.9234810383826869	0.9426837187761631	0.948951273911687	0.9422328293850036	0.9538150433993448	0.9525521571989575	0.9286013513124338	0.9492462666824639	0.9407754088312837	0.9502363845867214	0.9450004134225373	0.9650345636565547	0.9433248082543513	0.9576389487433262	0.9841716750414483	0.9661303343228711	0.9684604670063836	0.9705498628694155	0.967100913895236	0.9611544742250296	0.9876413076601371	0.9780576705319776	0.9814459216580002	0.9862793165744126	0.9868155153443914	0.9835218651288653	0.990940598698496	0.9883542880433448	0.9770644861781639	0.9852844868546622	0.9773508488957352	0.990911114105202	0.9910486898451483	0.9951841228290198	0.99007936376785	0.9982497525826811	0.9967528896455482	0.9983202284792423	0.9998784395141515	0.9999999834018193
0.586618855218088	0.396291255037117	0.41328887299088635	0.4556000032503891	0.5704218282397142	0.6105055549537147	0.6332322275583186	0.6794870609001972	0.489326651661772	0.6737290386958765	0.5849134075456659	0.7912141947772947	0.7828747188847006	0.8070986131655752	0.8159096331849157	0.8345530646565117	0.823336060595582	0.8007121179291555	0.7829337228948533	0.7917304895012661	0.8577370754107215	0.8976355515077019	0.8533416332737306	0.8198562964652509	0.8104153848879997	0.8416294024358837	0.893638392227417	0.8648608376330446	0.8979600721383972	0.8612192206137299	0.9135389955452751	0.8734591457330548	0.8963654426419083	0.9080823503536118	0.8773246253128345	0.9135988843966334	0.9508225291639097	0.9283978279648843	0.9599062729060807	0.950517299666005	0.9315261517082498	0.8658878873871847	0.9297666328482467	0.9425126967534111	0.9581680935658671	0.9402248080449112	0.9513270139399118	0.953412167468462	0.9645606447946599	0.9234674097011252	0.9593104785594982	0.9207706613007187	0.9652954071659587	0.9565354050724099	0.9740940566886657	0.9592757858257303	0.9671447786157378	0.9701244260527395	0.9900171135249295	0.9580072437851516	0.9693861367413522	0.9878431814984662	0.9817844613849194	0.9726850962969764	0.9808221793210692	0.9871956227144859	0.9835943486080719	0.9869691129591216	0.9867300622402231	0.977114042645745	0.9953972457161359	0.9961205232311099	0.9913210648130203	0.9942671215301457	0.9971329600068308	0.9986051398225043	0.9954094836088944	0.9989869163182913	0.999394123349292	0.9999999834018193
0.4188930501667674	0.17680747016986753	0.5006988719066756	0.5276806778576606	0.39085969697368494	0.6266248044369459	0.573539861407011	0.6868152925327897	0.720773896892744	0.6084870821461783	0.6481122565104898	0.7435953129727333	0.6675845266904044	0.8475700387115215	0.8492732198293772	0.8336433826936189	0.811054485993095	0.7290333716570809	0.8248939711163185	0.8086146561867666	0.8271612884990356	0.8350385256829423	0.8793650559788323	0.8901336296503802	0.8564673315611455	0.8863072346872013	0.8469887725475895	0.8397482916769466	0.8772667673581483	0.8874615610100256	0.8852154439421266	0.9243546785431227	0.8843545528581784	0.9285904593324545	0.9062135212529855	0.925375414860969	0.9296974853737425	0.935142705131598	0.9130112437673096	0.9003935198217582	0.9204841778863441	0.9225623986537088	0.9435763426342311	0.9508752895468606	0.9438225394755082	0.9212578553426188	0.9424108794269067	0.957926922813889	0.9582594769561219	0.9546756544986572	0.9528231560767026	0.959806549052506	0.9733576838347816	0.9617038445951502	0.9663734131140103	0.9726401099264419	0.9712127622679575	0.9709303184424801	0.9831200576040631	0.9841786585191383	0.9685658268964458	0.9719572986199179	0.979650625722922	0.991018797437471	0.9722935358124651	0.9914475431361561	0.9765426673366223	0.9890256442521483	0.9886967254690483	0.9839140181605611	0.9962228615171543	0.9940061512080357	0.9927597796984086	0.9839980115711591	0.993350397690608	0.9969171134337047	0.9955678458930715	0.9991038327525915	0.9980329336009607	0.9999999834018193
