0.14635	0.13393	0.13755	0.13869	0.14531	0.13629	0.14475	0.14387	0.13917	0.14180	0.00000	0.14620	0.14119	0.14046	0.14425	0.15684	0.16675	0.15297	0.13732	0.14332	0.13247	0.13800	0.12998	0.14223	0.13177	0.13964	0.14347	0.13513	0.16056	0.15361	0.14474	0.14883	0.15342	0.13183	0.13189	0.13455	0.13601	0.13146	0.13834	0.13608	0.13139	0.12541	0.15498	0.15800	0.15545	0.15294	0.13769	0.14252	0.04984	0.15280	0.13249	0.12966	0.14106	0.14340	0.13902	0.13105	0.15584	0.14806	0.14417	0.12978	0.13694	0.13098	0.14202	0.13773	0.13228	0.14495	0.13999	0.14159	0.12967	0.13377	0.12895	0.13274	0.14513	0.14434	0.13125	0.13948	0.14120	0.14514	0.15016	0.13733
0.13523	0.14538	0.12638	0.10821	0.13438	0.12395	0.14377	0.11716	0.13953	0.13093	0.14620	0.00000	0.13596	0.12948	0.11693	0.11630	0.18527	0.13293	0.12023	0.12798	0.14511	0.12845	0.15165	0.14281	0.13889	0.13092	0.09406	0.12408	0.14241	0.15744	0.14467	0.16080	0.14989	0.14378	0.11096	0.13740	0.13389	0.12959	0.13266	0.09652	0.11827	0.14933	0.09970	0.12847	0.14943	0.14138	0.13690	0.12441	0.14117	0.12751	0.12707	0.12032	0.12445	0.13935	0.12072	0.11108	0.13223	0.11756	0.14078	0.14094	0.13373	0.15757	0.10697	0.13268	0.15275	0.14020	0.13779	0.14914	0.14623	0.13735	0.14336	0.11983	0.12737	0.13388	0.14647	0.11999	0.13397	0.16875	0.13801	0.11590
0.15595	0.13961	0.13987	0.13268	0.13340	0.13031	0.15594	0.14212	0.14212	0.13791	0.14119	0.13596	0.00000	0.14799	0.14065	0.14903	0.17363	0.13591	0.14677	0.13452	0.13227	0.13554	0.14186	0.14243	0.14109	0.13997	0.14507	0.13633	0.16220	0.15670	0.14393	0.15258	0.15344	0.13494	0.11674	0.13210	0.13549	0.13645	0.13112	0.13624	0.11354	0.13658	0.14883	0.14018	0.16986	0.14119	0.13892	0.12783	0.13152	0.14961	0.13011	0.13182	0.13263	0.14993	0.12475	0.13564	0.13770	0.13621	0.14076	0.13315	0.12532	0.14380	0.14201	0.13050	0.14601	0.15322	0.13842	0.14873	0.11695	0.13182	0.13420	0.13643	0.13473	0.14329	0.14075	0.14265	0.13258	0.16202	0.15287	0.13252
0.12548	0.13546	0.13935	0.13261	0.13121	0.13910	0.14217	0.13616	0.12248	0.13598	0.14046	0.12948	0.14799	0.00000	0.10496	0.13726	0.18203	0.12540	0.10397	0.13339	0.13124	0.13732	0.13474	0.14786	0.12601	0.15429	0.13048	0.13267	0.12236	0.15648	0.14461	0.14242	0.13704	0.13106	0.11190	0.12586	0.13724	0.14118	0.13491	0.11060	0.12214	0.13183	0.15771	0.13812	0.14177	0.15078	0.14754	0.14675	0.13836	0.13024	0.12059	0.12980	0.12509	0.13969	0.13476	0.13739	0.13116	0.12038	0.15123	0.13135	0.14344	0.12560	0.12271	0.11346	0.12853	0.14048	0.15391	0.15135	0.14519	0.14018	0.13212	0.13002	0.12093	0.14681	0.13431	0.13688	0.14631	0.16677	0.14356	0.13002
0.13967	0.13403	0.12463	0.13730	0.13705	0.13841	0.14712	0.12877	0.12470	0.13720	0.14425	0.11693	0.14065	0.10496	0.00000	0.13494	0.17756	0.12854	0.12509	0.12551	0.13669	0.13744	0.14170	0.14288	0.12621	0.14278	0.12587	0.13998	0.13259	0.15571	0.15616	0.13609	0.14874	0.13523	0.10489	0.11045	0.13212	0.12966	0.12822	0.10229	0.11689	0.13255	0.13874	0.13627	0.15907	0.13490	0.14003	0.13494	0.14181	0.13734	0.11641	0.13275	0.12142	0.13628	0.12160	0.12400	0.11959	0.13007	0.13621	0.13353	0.14595	0.13586	0.11647	0.09756	0.13457	0.13993	0.14542	0.14374	0.13268	0.13791	0.13807	0.12643	0.10117	0.14910	0.13718	0.13539	0.12477	0.15834	0.14135	0.12025
0.13346	0.14542	0.12742	0.11542	0.13959	0.12037	0.14769	0.10807	0.13801	0.13339	0.15684	0.11630	0.14903	0.13726	0.13494	0.00000	0.16133	0.14091	0.13471	0.14056	0.14442	0.13009	0.14081	0.14632	0.12613	0.13267	0.12824	0.12201	0.13860	0.14618	0.14424	0.13791	0.14024	0.14366	0.12658	0.14367	0.13906	0.10992	0.12723	0.11688	0.12736	0.14126	0.11881	0.14152	0.13788	0.15260	0.10899	0.13606	0.14770	0.13410	0.13452	0.12438	0.13163	0.12381	0.13404	0.10209	0.14548	0.12773	0.15029	0.14363	0.14153	0.13985	0.11574	0.13494	0.12764	0.14497	0.13797	0.13714	0.13886	0.14458	0.13772	0.10664	0.12609	0.13597	0.14324	0.11306	0.14414	0.15163	0.13338	0.11876
0.14351	0.17274	0.17565	0.17003	0.17773	0.16065	0.17777	0.16318	0.15797	0.16316	0.16675	0.18527	0.17363	0.18203	0.17756	0.16133	0.00000	0.15669	0.16728	0.16422	0.16741	0.15630	0.17008	0.16689	0.16697	0.16009	0.17071	0.15737	0.16174	0.18812	0.16869	0.16395	0.15270	0.16496	0.17846	0.16659	0.15437	0.17019	0.17025	0.18507	0.15594	0.16806	0.16940	0.15401	0.17842	0.17473	0.16248	0.16499	0.15607	0.15151	0.16242	0.16030	0.15256	0.15593	0.15797	0.17173	0.17259	0.15896	0.17130	0.16665	0.15656	0.17191	0.16782	0.16807	0.17343	0.16055	0.16402	0.16868	0.16246	0.15596	0.16422	0.16164	0.17360	0.16220	0.17137	0.16437	0.16724	0.18836	0.17160	0.15715
0.12806	0.14724	0.13256	0.11893	0.13944	0.12887	0.13460	0.13315	0.12621	0.13216	0.15297	0.13293	0.13591	0.12540	0.12854	0.14091	0.15669	0.00000	0.12894	0.14111	0.15167	0.12647	0.14975	0.13276	0.14805	0.12096	0.12310	0.11890	0.15208	0.14376	0.13080	0.12780	0.14396	0.14535	0.12862	0.13890	0.14056	0.11900	0.12284	0.13030	0.12383	0.14608	0.13672	0.13102	0.14021	0.13617	0.12535	0.14041	0.14601	0.12566	0.13198	0.12624	0.13308	0.12643	0.14049	0.12513	0.14413	0.12511	0.13766	0.14396	0.13261	0.14146	0.12816	0.13393	0.15037	0.12485	0.13252	0.13590	0.13493	0.14259	0.14455	0.11980	0.12715	0.13148	0.15215	0.12497	0.13372	0.14703	0.13352	0.12124
0.10330	0.13580	0.14591	0.11635	0.13411	0.12986	0.12911	0.13271	0.11756	0.12931	0.13732	0.12023	0.14677	0.10397	0.12509	0.13471	0.16728	0.12894	0.00000	0.10841	0.13004	0.14242	0.13540	0.14223	0.13041	0.13568	0.11258	0.13383	0.12845	0.13697	0.13815	0.12973	0.14194	0.13234	0.11900	0.12460	0.13718	0.13060	0.13823	0.09638	0.12426	0.12861	0.14224	0.12613	0.16117	0.13660	0.13886	0.12911	0.13463	0.11516	0.12898	0.12918	0.13037	0.14925	0.13865	0.13474	0.13376	0.13054	0.14850	0.13008	0.13861	0.13442	0.10815	0.12660	0.13624	0.14198	0.13977	0.15150	0.13873	0.13762	0.13039	0.12262	0.11296	0.14640	0.12894	0.12828	0.14143	0.15952	0.12915	0.11551
0.13907	0.14539	0.13815	0.13899	0.14710	0.14039	0.13173	0.13939	0.10086	0.13974	0.14332	0.12798	0.13452	0.13339	0.12551	0.14056	0.16422	0.14111	0.10841	0.00000	0.14096	0.14389	0.14509	0.14124	0.14038	0.12838	0.11398	0.12568	0.14633	0.14029	0.11929	0.13619	0.13898	0.14652	0.12057	0.13235	0.12814	0.13078	0.12595	0.08615	0.12368	0.14553	0.14452	0.13549	0.16349	0.13851	0.13172	0.12769	0.13679	0.13466	0.13086	0.12972	0.13625	0.14746	0.14115	0.13668	0.13672	0.13002	0.12669	0.14288	0.14239	0.13912	0.12151	0.12640	0.14528	0.14180	0.13359	0.14402	0.12901	0.13312	0.14303	0.13635	0.13148	0.14559	0.14856	0.13570	0.10531	0.15324	0.14115	0.12454
0.14257	0.06871	0.14612	0.13712	0.14349	0.13680	0.14947	0.13955	0.13964	0.13329	0.13247	0.14511	0.13227	0.13124	0.13669	0.14442	0.16741	0.15167	0.13004	0.14096	0.00000	0.13363	0.05039	0.14417	0.09918	0.14176	0.14608	0.13684	0.15574	0.15531	0.14510	0.15242	0.15547	0.05867	0.13023	0.13088	0.13905	0.14125	0.14071	0.13660	0.12787	0.07129	0.15395	0.14899	0.15915	0.15786	0.14192	0.13657	0.12882	0.14833	0.11858	0.13133	0.14367	0.14783	0.13556	0.13579	0.14921	0.14786	0.14356	0.05180	0.13330	0.09803	0.14233	0.13033	0.09914	0.15400	0.13422	0.14593	0.12374	0.13386	0.07624	0.13528	0.13654	0.15514	0.06461	0.14182	0.13603	0.15524	0.15241	0.13870
0.14066	0.13562	0.13182	0.12466	0.13371	0.12415	0.14527	0.13492	0.13674	0.11701	0.13800	0.12845	0.13554	0.13732	0.13744	0.13009	0.15630	0.12647	0.14242	0.14389	0.13363	0.00000	0.13563	0.14571	0.13606	0.13748	0.12312	0.12778	0.14022	0.14289	0.14304	0.13203	0.13470	0.13337	0.12752	0.12714	0.10649	0.12217	0.13192	0.13069	0.12882	0.13080	0.13244	0.13477	0.13786	0.14466	0.13113	0.11811	0.13077	0.13088	0.12193	0.12095	0.12411	0.11685	0.13302	0.12032	0.13699	0.12574	0.15388	0.12660	0.09018	0.13311	0.12972	0.13397	0.13878	0.13494	0.11519	0.11388	0.12273	0.10699	0.13035	0.12311	0.12963	0.13561	0.13670	0.13130	0.12940	0.14405	0.13910	0.13324
0.14653	0.06971	0.14883	0.13915	0.14679	0.14111	0.15091	0.13799	0.14102	0.13436	0.12998	0.15165	0.14186	0.13474	0.14170	0.14081	0.17008	0.14975	0.13540	0.14509	0.05039	0.13563	0.00000	0.14416	0.09480	0.14266	0.14908	0.13824	0.15683	0.15563	0.14926	0.15479	0.15736	0.05786	0.13590	0.13326	0.13932	0.14540	0.14004	0.13888	0.12774	0.06842	0.15901	0.15321	0.15989	0.16222	0.14951	0.14155	0.12706	0.14940	0.12213	0.12960	0.14502	0.14542	0.13851	0.13500	0.15544	0.15125	0.14656	0.05273	0.13742	0.10033	0.14306	0.13569	0.09380	0.15540	0.13606	0.14323	0.12772	0.13435	0.08093	0.13538	0.13910	0.15634	0.05979	0.14510	0.13551	0.15421	0.15406	0.14170
0.14430	0.14863	0.13803	0.12835	0.13112	0.14069	0.14121	0.13427	0.13098	0.13638	0.14223	0.14281	0.14243	0.14786	0.14288	0.14632	0.16689	0.13276	0.14223	0.14124	0.14417	0.14571	0.14416	0.00000	0.14084	0.14990	0.13168	0.13646	0.15370	0.15939	0.14446	0.11659	0.14186	0.14163	0.13386	0.13758	0.14222	0.14642	0.12199	0.14077	0.13389	0.13882	0.13970	0.12068	0.14703	0.15094	0.13774	0.13703	0.13818	0.13340	0.13485	0.13705	0.13301	0.13596	0.13470	0.12854	0.14976	0.12360	0.12844	0.14166	0.13403	0.14368	0.13736	0.12815	0.14385	0.11387	0.14459	0.13380	0.13459	0.14358	0.13894	0.13585	0.15251	0.14542	0.14416	0.12968	0.13340	0.14582	0.13744	0.13142
0.13600	0.09143	0.13979	0.12128	0.13233	0.13823	0.14393	0.12914	0.13828	0.13373	0.13177	0.13889	0.14109	0.12601	0.12621	0.12613	0.16697	0.14805	0.13041	0.14038	0.09918	0.13606	0.09480	0.14084	0.00000	0.13162	0.13737	0.13430	0.15185	0.14722	0.14794	0.14690	0.15158	0.08708	0.12364	0.13993	0.14568	0.13125	0.12910	0.12817	0.12789	0.08949	0.14962	0.14156	0.15971	0.15381	0.14235	0.13547	0.13211	0.14093	0.12051	0.13521	0.13443	0.13665	0.13247	0.12443	0.14583	0.14204	0.13501	0.09738	0.14062	0.09395	0.13066	0.12583	0.04844	0.14359	0.13366	0.14734	0.12921	0.14058	0.10615	0.12594	0.13512	0.14495	0.07954	0.13498	0.13468	0.15073	0.14163	0.11905
0.13490	0.14179	0.14017	0.12369	0.14291	0.13562	0.13574	0.13182	0.15322	0.13768	0.13964	0.13092	0.13997	0.15429	0.14278	0.13267	0.16009	0.12096	0.13568	0.12838	0.14176	0.13748	0.14266	0.14990	0.13162	0.00000	0.12228	0.13959	0.14474	0.14890	0.12767	0.14337	0.13440	0.13931	0.13857	0.14522	0.14232	0.10807	0.13423	0.11922	0.12922	0.13949	0.12833	0.11922	0.15833	0.12984	0.13452	0.13127	0.13531	0.12554	0.14911	0.12874	0.12813	0.13351	0.13690	0.13634	0.14724	0.11898	0.14852	0.13954	0.13644	0.15383	0.10860	0.15438	0.14087	0.12097	0.14690	0.13696	0.15091	0.13956	0.13782	0.12256	0.13777	0.14114	0.13395	0.12566	0.14769	0.15808	0.13026	0.12222
0.13982	0.14841	0.13627	0.11082	0.13599	0.12549	0.13199	0.12978	0.10388	0.13278	0.14347	0.09406	0.14507	0.13048	0.12587	0.12824	0.17071	0.12310	0.11258	0.11398	0.14608	0.12312	0.14908	0.13168	0.13737	0.12228	0.00000	0.13228	0.14683	0.13501	0.12268	0.13019	0.13598	0.14366	0.12794	0.14425	0.13241	0.11855	0.12751	0.09354	0.13200	0.14364	0.10728	0.12631	0.14166	0.13151	0.12480	0.12673	0.13970	0.13415	0.12927	0.13033	0.13445	0.13488	0.13604	0.13087	0.13991	0.11722	0.15668	0.13853	0.12751	0.13836	0.09845	0.13726	0.14676	0.12664	0.12498	0.14120	0.13990	0.13779	0.14265	0.13290	0.12111	0.12317	0.14706	0.12767	0.12447	0.14174	0.12890	0.11954
0.13140	0.13362	0.14042	0.13373	0.13504	0.10840	0.14607	0.11628	0.13605	0.11804	0.13513	0.12408	0.13633	0.13267	0.13998	0.12201	0.15737	0.11890	0.13383	0.12568	0.13684	0.12778	0.13824	0.13646	0.13430	0.13959	0.13228	0.00000	0.14071	0.15134	0.13240	0.13084	0.13708	0.13981	0.12249	0.12961	0.12763	0.13047	0.13423	0.11881	0.12250	0.13940	0.13060	0.13954	0.14291	0.14775	0.11126	0.13406	0.13111	0.13320	0.11994	0.09330	0.12203	0.13000	0.12886	0.10589	0.13031	0.12919	0.13400	0.13816	0.12537	0.13589	0.13066	0.12735	0.14107	0.13646	0.13564	0.13157	0.12967	0.12802	0.13634	0.10788	0.13363	0.13554	0.14371	0.12830	0.12971	0.14598	0.14598	0.12894
0.13306	0.15874	0.13795	0.13151	0.15452	0.14467	0.15356	0.13737	0.14196	0.13583	0.16056	0.14241	0.16220	0.12236	0.13259	0.13860	0.16174	0.15208	0.12845	0.14633	0.15574	0.14022	0.15683	0.15370	0.15185	0.14474	0.14683	0.14071	0.00000	0.15026	0.14706	0.14230	0.12132	0.15704	0.13399	0.14558	0.14968	0.13986	0.14073	0.13157	0.14530	0.15461	0.15122	0.13351	0.13076	0.15882	0.14862	0.14685	0.15205	0.11179	0.13517	0.14530	0.12686	0.14877	0.14647	0.14465	0.13155	0.13193	0.15980	0.15351	0.14725	0.15248	0.12161	0.13345	0.15535	0.14990	0.15555	0.14563	0.15397	0.14801	0.15203	0.12902	0.14584	0.15641	0.15855	0.13019	0.14669	0.16656	0.13606	0.12667
0.15017	0.15795	0.15226	0.14299	0.15330	0.14994	0.12999	0.15405	0.12687	0.14944	0.15361	0.15744	0.15670	0.15648	0.15571	0.14618	0.18812	0.14376	0.13697	0.14029	0.15531	0.14289	0.15563	0.15939	0.14722	0.14890	0.13501	0.15134	0.15026	0.00000	0.10343	0.16256	0.13934	0.15389	0.15291	0.15782	0.14889	0.15894	0.14178	0.14507	0.14923	0.15081	0.15585	0.13180	0.17871	0.15094	0.15384	0.14443	0.14740	0.14502	0.15158	0.14635	0.14808	0.14692	0.15237	0.16286	0.15690	0.13112	0.16085	0.15513	0.14441	0.15351	0.12356	0.16204	0.15308	0.15432	0.14339	0.16016	0.16072	0.14627	0.15122	0.14553	0.14936	0.15356	0.15140	0.15002	0.14414	0.19205	0.13515	0.13685
0.14735	0.14984	0.15020	0.13401	0.15724	0.13818	0.13313	0.14362	0.12665	0.14555	0.14474	0.14467	0.14393	0.14461	0.15616	0.14424	0.16869	0.13080	0.13815	0.11929	0.14510	0.14304	0.14926	0.14446	0.14794	0.12767	0.12268	0.13240	0.14706	0.10343	0.00000	0.14980	0.14716	0.14528	0.12926	0.15049	0.14220	0.13368	0.12584	0.12028	0.13306	0.14446	0.14403	0.12968	0.16657	0.14629	0.12995	0.14336	0.13916	0.13523	0.14582	0.13270	0.14452	0.14519	0.14913	0.14530	0.14907	0.12276	0.14869	0.14692	0.13767	0.14473	0.13447	0.15728	0.15028	0.14885	0.13500	0.14705	0.14520	0.14229	0.14518	0.13711	0.14817	0.14979	0.14617	0.14207	0.12458	0.16400	0.13494	0.12162
0.13987	0.15930	0.14333	0.12305	0.13607	0.13135	0.13826	0.13721	0.13460	0.13304	0.14883	0.16080	0.15258	0.14242	0.13609	0.13791	0.16395	0.12780	0.12973	0.13619	0.15242	0.13203	0.15479	0.11659	0.14690	0.14337	0.13019	0.13084	0.14230	0.16256	0.14980	0.00000	0.14376	0.14950	0.13314	0.14105	0.14734	0.13013	0.12778	0.11751	0.12878	0.13970	0.14776	0.12954	0.15890	0.14613	0.13612	0.13606	0.14395	0.12208	0.13917	0.13612	0.12299	0.13694	0.14030	0.12869	0.13731	0.13989	0.16698	0.14941	0.14269	0.14347	0.12067	0.13645	0.15051	0.10131	0.13673	0.13220	0.12895	0.14726	0.15209	0.12010	0.13296	0.14093	0.14876	0.12359	0.14182	0.14199	0.14222	0.11292
0.14464	0.16081	0.13563	0.14483	0.15052	0.14029	0.14387	0.13923	0.13675	0.12898	0.15342	0.14989	0.15344	0.13704	0.14874	0.14024	0.15270	0.14396	0.14194	0.13898	0.15547	0.13470	0.15736	0.14186	0.15158	0.13440	0.13598	0.13708	0.12132	0.13934	0.14716	0.14376	0.00000	0.15497	0.13837	0.14456	0.14358	0.13726	0.12903	0.14367	0.14865	0.15406	0.13832	0.12310	0.12740	0.15200	0.13918	0.13843	0.14553	0.13890	0.13755	0.13453	0.13287	0.13896	0.14341	0.13821	0.14791	0.11892	0.14144	0.15612	0.14042	0.15289	0.12642	0.13140	0.15520	0.13828	0.14735	0.14183	0.14809	0.13962	0.15260	0.12555	0.15345	0.15265	0.15432	0.13244	0.14238	0.15008	0.14549	0.13251
0.13834	0.04701	0.14434	0.13052	0.14168	0.13584	0.14868	0.13946	0.13909	0.13469	0.13183	0.14378	0.13494	0.13106	0.13523	0.14366	0.16496	0.14535	0.13234	0.14652	0.05867	0.13337	0.05786	0.14163	0.08708	0.13931	0.14366	0.13981	0.15704	0.15389	0.14528	0.14950	0.15497	0.00000	0.12664	0.13071	0.14476	0.13968	0.13035	0.13816	0.12100	0.05237	0.15784	0.14716	0.15678	0.16025	0.14527	0.13598	0.12986	0.14306	0.11813	0.13154	0.14277	0.13899	0.13147	0.13248	0.14914	0.14704	0.14531	0.05498	0.13863	0.09825	0.13947	0.12818	0.08109	0.15211	0.13230	0.14525	0.12315	0.13761	0.07350	0.13404	0.13688	0.15326	0.04776	0.13959	0.13553	0.15269	0.15068	0.12992
0.13500	0.13014	0.12043	0.12551	0.11501	0.12179	0.14146	0.12954	0.13049	0.12385	0.13189	0.11096	0.11674	0.11190	0.10489	0.12658	0.17846	0.12862	0.11900	0.12057	0.13023	0.12752	0.13590	0.13386	0.12364	0.13857	0.12794	0.12249	0.13399	0.15291	0.12926	0.13314	0.13837	0.12664	0.00000	0.11939	0.12995	0.12177	0.10545	0.09081	0.10198	0.12760	0.14258	0.13298	0.15221	0.13228	0.13739	0.13042	0.12996	0.12676	0.11765	0.11799	0.11385	0.13141	0.10810	0.11588	0.11280	0.11480	0.12681	0.12847	0.13038	0.12743	0.11460	0.11000	0.12930	0.13765	0.14325	0.13121	0.12660	0.13219	0.13616	0.11809	0.11678	0.13924	0.12849	0.12101	0.11679	0.15518	0.13087	0.09752
