loc_ssize	word_ssize	corr
5	5	0.9620473371580444
5	5	0.9542842995282201
5	5	0.681056183828767
5	5	0.8950575466447086
5	5	0.3039072600849923
5	5	0.9340536206468323
5	5	0.7459380064221303
5	5	0.7997247994137638
5	5	0.8188609038737218
5	5	0.8185843355042538
5	5	0.7388794605143747
5	5	0.0934116478293181
5	5	0.6034281239178765
5	5	0.6867093768223298
5	5	0.7453265855301513
5	5	0.8390686300957352
5	5	0.8666084048747236
5	5	0.5948327397065326
5	5	0.31036780849208667
5	5	0.7202513189050341
5	5	0.657102929523632
5	5	0.9322554245278187
5	5	0.703831381723597
5	5	0.0838751252281129
5	5	0.6229776829332621
5	5	0.6322084555666926
5	5	0.5375925213483497
5	5	0.7309675436376502
5	5	0.7003875899358647
5	5	0.8429380810183041
5	5	0.8611390094285987
5	5	0.5645300436518449
5	5	0.8510844990217484
5	5	0.8249733912783443
5	5	0.9371857395425025
5	5	0.6203105078734017
5	5	0.8995359877486593
5	5	0.732908012748485
5	5	0.7692864298095318
5	5	0.6881250218586827
5	5	0.7958083628736501
5	5	0.700362747436188
5	5	0.8749923426991162
5	5	0.9132368907888809
5	5	0.6424366181887717
5	5	0.811108383864815
5	5	0.8122918745380021
5	5	0.8375730696663637
5	5	0.5877238867028112
5	5	0.8266192179184595
5	5	0.523816280422396
5	5	0.7323738617810682
5	5	0.7022733920655205
5	5	0.8384093910721756
5	5	0.5012394899109813
5	5	0.47120153736488257
5	5	0.8783963537407083
5	5	0.7542092998197507
5	5	0.796848579120027
5	5	0.7923547966599133
5	5	0.9440878773211245
5	5	0.7833004501504212
5	5	0.854992868557738
5	5	0.8572848366339811
5	5	0.5233371390171331
5	5	0.8809949297215528
5	5	0.5701354954198928
5	5	0.9026493295568214
5	5	0.8574042678678463
5	5	0.8698684277353422
5	5	0.8722875622091579
5	5	0.8324865326636212
5	5	0.7849466222632154
5	5	0.6963467543092482
5	5	0.9222536226930846
5	5	0.9259424776919767
5	5	0.8832737746713721
5	5	0.6642123771852046
5	5	0.9002968509393227
5	5	0.9053551619350639
5	5	0.9471660930305471
5	5	0.8165845565051437
5	5	0.8364696342791563
5	5	0.9166440436237732
5	5	0.7537404950273553
5	5	0.8981520269491108
5	5	0.8402072049494541
5	5	0.5681101067178614
5	5	0.8916837428111641
5	5	0.8697135488483453
5	5	0.8776879581943416
5	5	0.8890295795037003
5	5	0.8436887951794247
5	5	0.7563407551500494
5	5	0.6563982024755616
5	5	0.8446076905876233
5	5	0.8479964129043694
5	5	0.5603120418447495
5	5	0.9067344253254155
5	5	0.8305106863841476
5	10	0.7416016632181548
5	10	0.8811392645031987
5	10	0.8387066872512832
5	10	0.8290203878912963
5	10	0.9068080663449727
5	10	0.8128217305249347
5	10	0.9365071278959102
5	10	0.8678675285687724
5	10	0.9157578984866542
5	10	0.7854064847588895
5	10	0.8098234001032165
5	10	0.9311323421131616
5	10	0.7598264819798602
5	10	0.9514733937700621
5	10	0.8971263922111989
5	10	0.8691167993015827
5	10	0.9249243815969617
5	10	0.7436408689487345
5	10	0.9586924768837747
5	10	0.9075499019791629
5	10	0.6143739064669766
5	10	0.8645203142198776
5	10	0.8938736761852514
5	10	0.7998971264282629
5	10	0.8537138035981376
5	10	0.9550850445574257
5	10	0.9126926165864659
5	10	0.846418034388348
5	10	0.871593268166705
5	10	0.891559310570317
5	10	0.8213291350242917
5	10	0.6236758551563313
5	10	0.9207885666796507
5	10	0.8666353353778242
5	10	0.889190050637382
5	10	0.9037038187210092
5	10	0.8578728586279993
5	10	0.7992353506355799
5	10	0.5753837916532879
5	10	0.9372161732884496
5	10	0.7588374045338335
5	10	0.8718933845066195
5	10	0.9150242745049088
5	10	0.6555733757264391
5	10	0.8168842509184413
5	10	0.6803127355802431
5	10	0.9081254940669009
5	10	0.8831496736908545
5	10	0.8903253008288784
5	10	0.816542451987848
5	10	0.735373387879254
5	10	0.8633789858451446
5	10	0.9689601609675731
5	10	0.7477290239309126
5	10	0.6031824397221601
5	10	0.9521340926416717
5	10	0.7419447930461305
5	10	0.7021888151066692
5	10	0.9183494820461788
5	10	0.8823763870583945
5	10	0.8626318345516975
5	10	0.9284517057166028
5	10	0.8316617371354335
5	10	0.7913679535203321
5	10	0.8652396622953893
5	10	0.5937524809796597
5	10	0.7453863990104261
5	10	0.8268689995689005
5	10	0.8939128408457152
5	10	0.8683885113031271
5	10	0.6201570083716685
5	10	0.8223733133431663
5	10	0.8605314837607043
5	10	0.8168255345310841
5	10	0.9091014813962492
5	10	0.6233632695954409
5	10	0.8714155720260884
5	10	0.8255530130274848
5	10	0.880005385624008
5	10	0.28388908995893725
5	10	0.8874625916980565
5	10	0.6950867008472252
5	10	0.940145556544306
5	10	0.7490827444130035
5	10	0.9022400949957035
5	10	0.8500823683445291
5	10	0.7698945716943307
5	10	0.7390844789664879
5	10	0.8345733054746327
5	10	0.5085468477678428
5	10	0.8676302312842727
5	10	0.5756345912166524
5	10	0.21047096553001773
5	10	0.9588362300465446
5	10	0.9358844364359522
5	10	0.9608695966629994
5	10	0.8381852146805486
5	10	0.9112504424835299
5	10	0.8230345792874473
5	10	0.9456049573269482
5	15	0.9496421430245001
5	15	0.7721536528717199
5	15	0.8361886507895615
5	15	0.7990044878749563
5	15	0.9187425407073243
5	15	0.9415039059999876
5	15	0.8515439502055318
5	15	0.8130804065273602
5	15	0.887079039974568
5	15	0.9332018317631322
5	15	0.9213178097197525
5	15	0.565490269097946
5	15	0.8843850334466861
5	15	0.8387146198796911
5	15	0.9310638861516258
5	15	0.8586095716488431
5	15	0.8700776830821516
5	15	0.8210246353513331
5	15	0.8690962115041123
5	15	0.8952269432059191
5	15	0.9425463402474801
5	15	0.9026836470310567
